property_id;reference;status;type;localisation;prix;prix_type;surface_m2;agence;telephone;description;url;image_url;date_scraping
116604;938873;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;100;CENTURY 21 Barros;+216 26 055 000;CENTURY 21 BARROS Barros LAC 2 vous propose pour la location un appartement en s+2 au lac 2 – Un salon – Une cuisine équipée – Deux chambres à coucher – Une...;https://century21.tn/property/a-louer-appartement-s2-les-berges-du-lac-2-3/;https://logis.fra1.digitaloceanspaces.com/6/Properties/146676/conversions/RcsoPsEtjN84HOsE-thumb.jpg?c=1;14/02/2026 15:32
116582;571198-2;LOCATION MEUBLÉ;Appartement;SIDI DAOUD;;Prix sur demande;60;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la location un appartement S+1 Meublé à la Marsa *Emplacement: La Marsa *Typologie: S+1 *État: Meublé Il est composé de: -Un salon, une salle...;https://century21.tn/property/a-louer-appartement-s1-meuble-sidi-daoud-4/;https://logis.fra1.digitaloceanspaces.com/7/Properties/76551/conversions/i4HKoYERY8t2ripQ-thumb.jpg?c=1;14/02/2026 15:33
111802;802773;LOCATION;Appartement;EL MANAR 1;;Prix sur demande;135;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la location un appartement S+3 situé à Manar 1 Le bien se compose de : – Un salon avec balcon – Trois chambres à...;https://century21.tn/property/a-louer-un-appartement-en-s3-a-el-manar-1/;https://logis.fra1.digitaloceanspaces.com/11/Properties/140415/conversions/M482DzTjpjyotA28-thumb.jpg?c=1;14/02/2026 15:33
116062;313346-2;LOCATION MEUBLÉ;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;80;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location un appartement S+1 richement meublé aux Jardins de Carthage. Il se compose de : – Un salon/ Salle à manger avec balcon....;https://century21.tn/property/a-louer-appartement-s1-meuble-aux-jardins-de-carthage-4/;https://logis.fra1.digitaloceanspaces.com/4/Properties/146241/conversions/38uHqq4AEEIgNyUp-thumb.jpg?c=1;14/02/2026 15:33
116571;665797;DIRECT PROMOTEUR;Penthouse;LA SOUKRA;;Prix sur demande;217;CENTURY 21 Prestige;+216 2009 2000;Century 21 Prestige vous propose à la vente un penthouse avec piscine, d’une superficie de 408m² situé à la Soukra. Il se compose comme suit : -Un salon ouvrant sur la piscine...;https://century21.tn/property/a-vendre-penthouse-s3-la-soukra/;https://logis.fra1.digitaloceanspaces.com/8/Properties/146628/conversions/g23YzJO94P3e8J4L-thumb.jpg?c=1;14/02/2026 15:33
116565;934768;VENTE;Appartement;BAB BHAR;;Prix sur demande;280;CENTURY 21 Alliance;+216 29 221 222;L’agence CENTURY 21 Alliance vous propose à la vente un appartement de 280m² à Tunis Centre ville. Situé au 2ème étage d’un immeuble colonial, ce bien offre de belles possibilités de rénovation....;https://century21.tn/property/a-vendre-appartement-s5-centre-ville-tunis/;https://logis.fra1.digitaloceanspaces.com/16/Properties/146638/conversions/d7GczBOwSnQUUud1-thumb.jpg?c=1;14/02/2026 15:33
101742;494549-2;LOCATION;Bureau;MONTPLAISIR;;Prix sur demande;82;CENTURY 21 Masters;+216 23 221 222;L’agence Century 21 Masters vous propose pour la location un bureau en H+2 à Montplaisir *Superficie : 100m Il se compose : Un hall d’accueil 2 bureaux Une salle d’eau Une kitchenette...;https://century21.tn/property/a-louer-bureau-h2-montplaisir/;https://logis.fra1.digitaloceanspaces.com/1/Properties/50837/zfSnf7bLNbVTY6dw.jpg?c=1;14/02/2026 15:33
116499;31565-2;LOCATION;Villa;GAMMARTH SUP;;Prix sur demande;420;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location une villa S+7 avec piscine à Gammarth Supérieur. Superficie terrain : 830 m² Superficie bâtie : 420 m² Typologie : S+7 La...;https://century21.tn/property/a-louer-villa-s7-avec-piscine-a-gammarth-superieur/;https://logis.fra1.digitaloceanspaces.com/4/Properties/71904/conversions/6BklzXpdeF1ittK1-thumb.jpg?c=1;14/02/2026 15:33
116525;354192;LOCATION;Villa;GAMMARTH TOURISTIQUE;;Prix sur demande;350;CENTURY 21 Excellence;+216 26 44 74 74;L’agence immobilière Century 21 Excellence La Marsa vous propose à la location une villa S+4 avec piscine et jardin à Gammarth. Elle se compose comme suit : * Rez-de-chaussée : – Un...;https://century21.tn/property/a-louer-villa-s4-a-gammarth-2/;https://logis.fra1.digitaloceanspaces.com/14/Properties/134661/conversions/Ps7CvLuDAxzGNedS-thumb.jpg?c=1;14/02/2026 15:33
115081;853756-2;VENTE;Villa;EL MENZAH 5;;Prix sur demande;200;CENTURY 21 Alliance;+216 29 221 222;L’agence immobilière Century 21 Alliance vous propose à la vente une villa d’environ 200m² sur un terrain de 529m², située à El Menzah5. Villa de plain pied, entourée d’un jardin et de...;https://century21.tn/property/a-vendre-villa-s3-el-menzah-5/;https://logis.fra1.digitaloceanspaces.com/16/Properties/142271/conversions/stsnFE32KIRcJc9C-thumb.jpg?c=1;14/02/2026 15:33
116470;836515-2;LOCATION;Villa;LES BERGES DU LAC 1;;Prix sur demande;300;CENTURY 21 Invest;+216 50 950 000;L’agence Immobilière Century 21 Invest vous propose pour la location une Villa S+4 indépendante avec jardin à usage habitation ou bureautique aux Berges du lac 1. Superficie Terrain : 500 m² Superficie...;https://century21.tn/property/a-louer-villa-s4-avec-jardin-aux-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/115979/conversions/3zIR9yQvKmezEMH1-thumb.jpg?c=1;14/02/2026 15:34
116462;761173;LOCATION;Appartement;LA SOUKRA;;Prix sur demande;70;CENTURY 21 Prestige;+216 2009 2000;Century 21 Prestige met à la location en exclusivité un appartement en S+1 vide, à Soukra parc, il se compose comme suit : -Un salon avec balcon -Une cuisine équipée -Une chambres...;https://century21.tn/property/a-louer-appartement-s1-la-soukra-parc/;https://logis.fra1.digitaloceanspaces.com/8/Properties/146449/conversions/BMdymXnvCCqamMBs-thumb.jpg?c=1;14/02/2026 15:34
103731;256353;LOCATION;Bureau;JARDINS DE CARTHAGE;;Prix sur demande;234;CENTURY 21 Infinity;+216 25 794 794;L’agence Immobilière Century 21 INFINITY vous propose pour la location un bureau en open-space au Lac 2. * Superficie : 234m² Il se compose de : * Un accueil * Quatre bureaux...;https://century21.tn/property/a-louer-bureau-h2-les-berges-du-lac-2-2/;https://logis.fra1.digitaloceanspaces.com/7/Properties/128380/conversions/enQKoVqazCQ9nFTH-thumb.jpg?c=1;14/02/2026 15:34
116459;112253;LOCATION MEUBLÉ;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;110;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location Un appartement S+2 richement meublé aux jardins de Carthage . Il se compose de : – Un salon spacieux qui donne accès...;https://century21.tn/property/a-louer-appartement-s2-meuble-jardins-de-carthage-9/;https://logis.fra1.digitaloceanspaces.com/4/Properties/146440/conversions/C4HrnufD8jlisDXm-thumb.jpg?c=1;14/02/2026 15:34
112943;60426;LOCATION;Appartement;AIN ZAGHOUAN NORD;;Prix sur demande;185;CENTURY 21 Infinity;+216 25 794 794;Century 21 Infinity vous propose à la location un appartement S+3 à Ain zaghouan nord *Emplacement :Ain zaghouan nord *Typologie : S+3 *Superficie : 185 m² Il est composé de : •...;https://century21.tn/property/a-louer-appartement-s3-ain-zaghouan-nord/;https://logis.fra1.digitaloceanspaces.com/7/Properties/141769/conversions/AcBNKojCQSFmbWl0-thumb.jpg?c=1;14/02/2026 15:34
108477;549798;LOCATION;Appartement;EL MENZAH 9;;Prix sur demande;250;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la location un appartement jamais habité, de type S+4, situé à El Menzah 9. Composition : Un salon avec terrasse Une salle à manger...;https://century21.tn/property/a-louer-un-appartement-jamais-habite-en-s4-a-el-menzah-9/;https://logis.fra1.digitaloceanspaces.com/11/Properties/135901/conversions/PlveE6gO9UjUQfRh-thumb.jpg?c=1;14/02/2026 15:34
110275;621352-2;LOCATION;Villa;EL MENZAH 7;;Prix sur demande;600;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine – El Menzah 9 vous propose à la location une villa S+6, située à El Menzah 7 . Composition : *Rez-de-chaussée : -Salon lumineux -Deux chambres -Salle...;https://century21.tn/property/a-louer-villa-s6-el-menzah-7/;https://logis.fra1.digitaloceanspaces.com/11/Properties/119213/conversions/EBl3MoVo0t80XbFA-thumb.jpg?c=1;14/02/2026 15:34
109338;785551;VENTE;Rdc de Villa;MUTUELLEVILLE;;Prix sur demande;397;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un RDC de villa à rénover, d’une superficie totale de 390 m² (197 m² bâtis + 201 m² jardin et terrasse), situé...;https://century21.tn/property/a-vendre-rdc-de-villa-s4-mutuelleville/;https://logis.fra1.digitaloceanspaces.com/11/Properties/136990/conversions/HEYlVHEmybMH9AaN-thumb.jpg?c=1;14/02/2026 15:34
111639;443140;LOCATION;Villa;EL MENZAH 9;;Prix sur demande;600;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose en location une villa pour usage habitation ou bureautique , situé à El Menzah 9. Composition ( 3 niveaux ) : *Rez de Jardin :...;https://century21.tn/property/a-louer-une-villa-a-el-menzah-9-habitation-ou-bureautique/;https://logis.fra1.digitaloceanspaces.com/11/Properties/139789/conversions/pONAparaqWXHS0a9-thumb.jpg?c=1;14/02/2026 15:34
110424;253330-2;DIRECT PROMOTEUR;Duplex;JARDINS DE CARTHAGE;;Prix sur demande;307;CENTURY 21 Invest;+216 50 950 000;L’Agence Immobilière Century 21 Invest a le plaisir de vous présenter ce magnifique duplex à vendre dans le quartier prisé des Jardins de Carthage à Tunis. Ce bien d’une superficie total de...;https://century21.tn/property/a-vendre-duplex-s3-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/98866/conversions/FPvadlIbAeiOukqG-thumb.jpg?c=1;14/02/2026 15:34
114018;558988;LOCATION;Local Commercial;MUTUELLEVILLE;;Prix sur demande;50;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la location une opportunité à saisir à Mutuelle ville. un local commercial d’une superficie de 40 m² une mezzanine de 10 m², un point...;https://century21.tn/property/a-louer-local-commercial-50m%c2%b2-mutuelleville/;https://logis.fra1.digitaloceanspaces.com/11/Properties/143133/conversions/Y59JR5NwOpkKqbik-thumb.jpg?c=1;14/02/2026 15:34
116435;315325;VENTE;Villa;JARDINS D'EL MENZAH 2;;Prix sur demande;650;CENTURY 21 Patrimoine;+216 25 333 290;L’agence Century 21 Patrimoine vous propose à la vente une villa de type S+4, idéalement située à El Cité El Faouz. Caractéristiques générales : *Villa de plain-pied *Donnant sur deux rues Composition...;https://century21.tn/property/a-vendre-une-villa-plain-pied-en-s4-a-cite-el-faouz/;https://logis.fra1.digitaloceanspaces.com/11/Properties/146366/conversions/RbQovWAJ7BPr9I6g-thumb.jpg?c=1;14/02/2026 15:34
115397;475253;LOCATION MEUBLÉ;Appartement;RESIDENCE AHLEM;;Prix sur demande;42;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la location un appartement S+1 richement meublé, situé à L’Aouina, les palmeraies. * Composition : – Salon avec balcon – Une chambre à coucher...;https://century21.tn/property/a-louer-appartement-s1-meuble-situe-a-les-palmeraies/;https://logis.fra1.digitaloceanspaces.com/11/Properties/144985/conversions/fHXYAUs5LE0avidV-thumb.jpg?c=1;14/02/2026 15:34
114516;867633;VENTE;Appartement;CENTRE URBAIN NORD;;Prix sur demande;151;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un appartement S+3 situé au centre urbain nord , superficie 152 m² Le bien se compose d’un : Salon Trois chambres à...;https://century21.tn/property/a-vendre-appartement-s3-centre-urbain-nord/;https://logis.fra1.digitaloceanspaces.com/11/Properties/143780/conversions/iQKUo2avtAjZ2SLh-thumb.jpg?c=1;14/02/2026 15:34
115870;23740;DIRECT PROMOTEUR;Appartement;LA SOUKRA;;Prix sur demande;113;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la vente un appartement S+2 direct promoteur *Emplacement: Chotrana 1 *Typologie: S+2 *Superficie: 113 m² *État: vide Il est composé de: -Un salon, une...;https://century21.tn/property/a-vendre-appartement-s2-la-soukra/;https://logis.fra1.digitaloceanspaces.com/7/Properties/145538/conversions/g9JSZAFca5lwFoxH-thumb.jpg?c=1;14/02/2026 15:34
115495;263150;LOCATION;Appartement;CITÉ EL WAFA AFH 2;;Prix sur demande;75;CENTURY 21 Challenge;21626577000;L’agence Century 21 Challenge met à votre disposition un appartement S+1 vide , situé dans une résidence sécurisée avec piscine, à la Cité El Wafa – Nabeul L’appartement se compose de :...;https://century21.tn/property/a-louer-s1-rdc-vide-a-cite-el-wafa-afh-2/;https://logis.fra1.digitaloceanspaces.com/10/Properties/145142/conversions/PMnkX34fOsILOyMP-thumb.jpg?c=1;14/02/2026 15:34
115236;658978;VENTE;Appartement;JARDINS D'EL MENZAH 1;;Prix sur demande;128;CENTURY 21 Patrimoine;+216 25 333 290;L’agence immobilière Century 21 Patrimoine vous propose à la vente un appartement S+3 situé aux Jardins d’el Menzah 1 Le bien se compose d’un : Salon avec balcon Trois chambres à coucher...;https://century21.tn/property/a-vendre-un-appartement-en-s3-jardins-del-menzah-1/;https://logis.fra1.digitaloceanspaces.com/11/Properties/142649/conversions/LAs58K0GZ5tu3TFh-thumb.jpg?c=1;14/02/2026 15:34
115743;170467;LOCATION MEUBLÉ;Penthouse;NABEUL;;Prix sur demande;180;CENTURY 21 Challenge;21626577000;L’agence immobilière Century21 Challenge propose à la location annuelle un Penthouse de type S+3 situé dans une zone touristique à Nabeul. L’appartement est composé comme suit: -Un Open space avec de grandes...;https://century21.tn/property/a-louer-un-penthouse-s3-vue-mer-a-nabeul/;https://logis.fra1.digitaloceanspaces.com/10/Properties/145506/conversions/xFkTiiJDkOCBA0Ev-thumb.jpg?c=1;14/02/2026 15:34
116352;188972;LOCATION;Villa;GAMMARTH TOURISTIQUE;;Prix sur demande;600;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location une villa S+5 avec piscine et jardin située dans une zone résidentielle à Gammarth touristique . Typologie : S+5 Superficie Terrain :...;https://century21.tn/property/a-louer-villa-s4-gammarth-touristique/;https://logis.fra1.digitaloceanspaces.com/4/Properties/146328/conversions/Rwq0OeNEgu8Q2gTi-thumb.jpg?c=1;14/02/2026 15:35
116348;518799-2;LOCATION;Local Commercial;CITE ENNASR 2;;Prix sur demande;135;CENTURY 21 Karaouli;+216 54 707 471;L’agence CENTURY 21 Karaouli vous propose à la location un local commercial situé à Menzah 7, sur une artère principale à fort passage, offrant une excellente visibilité. Caractéristiques du bien : Superficie...;https://century21.tn/property/a-louer-local-commercial-a-el-menzah-7/;https://logis.fra1.digitaloceanspaces.com/15/Properties/121970/conversions/8eY1bIHe9BCYHpme-thumb.jpg?c=1;14/02/2026 15:35
116338;307616;LOCATION MEUBLÉ;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;70;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location un appartement S+1 Meublé , dans une résidence privée situé aux jardins de carthage Typologie : S+1 Superficie : 70 m² Il...;https://century21.tn/property/a-louer-appartement-s1-meuble-aux-jardins-de-carthage-5/;https://logis.fra1.digitaloceanspaces.com/4/Properties/146295/conversions/5ZD77mDXJyzsKGJ8-thumb.jpg?c=1;14/02/2026 15:35
116315;995110-2;LOCATION MEUBLÉ;Appartement;CITE ENNASR 2;;Prix sur demande;150;CENTURY 21 Patrimoine;+216 25 333 290;l’agence immobilière Century 21 Patrimoine vous propose à la location un appartement S+3 de 150 m², situé à Cité Ennasr 2 Caractéristiques : -Salon avec terrasse -Trois chambres -Cuisine équipée -Deux salles...;https://century21.tn/property/a-louer-appartement-s2-meuble-ou-non-meuble-situe-a-cite-ennasr-2/;https://logis.fra1.digitaloceanspaces.com/11/Properties/106333/conversions/V15mYYR1GVAuG7Xj-thumb.jpg?c=1;14/02/2026 15:35
116332;493411;LOCATION;Bureau;EL MENZAH 1;;Prix sur demande;200;CENTURY 21 Alliance;+216 29 221 222;L’agence immobilière Century 21 Alliance vous propose à la location un bureau situé à EL Menzah 1. – Typologie : H+4 – Superficie : 200m² Composition : – Un Hall – Quatre...;https://century21.tn/property/a-louer-un-bureau-h4-el-menzah-1/;https://logis.fra1.digitaloceanspaces.com/16/Properties/139229/conversions/wvtJ9nsgx1HTWYEO-thumb.jpg?c=1;14/02/2026 15:35
110565;304055-4;LOCATION MEUBLÉ;Penthouse;LES BERGES DU LAC 2;;Prix sur demande;300;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour la location un penthouse meublé avec vue imprenable sur le lac, situé aux Berges du Lac 2. Typologie : S+4 Superficie : 300 m²...;https://century21.tn/property/a-louer-penthouse-s4-meuble-les-berges-du-lac-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/72027/conversions/HSEarRfOzmNkMrrf-thumb.jpg?c=1;14/02/2026 15:35
110555;304055-3;VENTE;Penthouse;LES BERGES DU LAC 2;;Prix sur demande;300;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière Century 21 Invest vous propose pour l’achat un penthouse, seul sur le palier, avec vue imprenable sur le lac, situé aux Berges du Lac 2. Typologie : S+4 Superficie :...;https://century21.tn/property/a-vendre-penthouse-s4-les-berges-du-lac-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/72027/conversions/HSEarRfOzmNkMrrf-thumb.jpg?c=1;14/02/2026 15:35
116309;25417-3;LOCATION;Local Commercial;SIDI ABDELAZIZ;;Prix sur demande;62;CENTURY 21 Infinity;+216 25 794 794;L’agence immobilière Century 21 Infinity vous propose à la location un local commercial à la Marsa. *Emplacement: sidi Abdelaziz la Marsa *Superficie: 62 m² Pour plus d’informations, veuillez nous contacter sur le...;https://century21.tn/property/a-louer-local-commercial-h0-sidi-abdelaziz-3/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/ziG8vnRHkVKxGfuz27yJin0IBoo2HYum7kgqvDlH.jpg?c=1;14/02/2026 15:35
