"cod_ann","titre","type_transaction","region","gouvernorat","delegation","localite","nature","type_bien","nombre_chambres","nombre_pieces","surface_couverte","surface_jardin","surface_terrain","etage","meuble","parking","piscine","ascenseur","standing","etat","annee_construction","prix_montant","prix_texte","prix_complet","telephone_principal","telephones","telephones_listing","avec_photo","professionnel","nb_images","image_principale","image_1","image_2","image_3","image_4","image_5","image_6","image_7","image_8","date_modification","date_insertion","date_mise_a_jour","url","description_complete","description_courte","image_10","image_11","image_12","image_13","image_14","image_15","image_16","image_17","image_18","image_19","image_20","image_21","image_22","image_23","image_9","nombre_salles_bain","nombre_salons","rech_cod_loc","rech_cod_vil","type_logement","url_detail"
"3410389","S plus 2 el aouina","vente","El Aouina","Tunis","La Marsa","El Aouina","Vente","App. 2 pièc","2","3","124","","","","","","","True","","","","265000","265 000","265 000 Dinar Tunisien (TND)","51004658","51004658 / 51005554","51004658 / 51005554","True","False","4","http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/637600_20250628_114503.jpg","http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/637600_20250628_114503.jpg","http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/637600_20250628_114512.jpg","http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/637600_20250628_114522.jpg","http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/637600_20250628_114534.jpg","","","","","16/02/2026","28/06/2025 11:45","16/02/2026 12:39","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3410389&titre=S%20plus%202%20el%20aouina","Offres  > Vente  > Appart. 2 pièces Tunisie  > Tunis  > La Marsa  > El Aouina 124 m² 265 000 Dinar Tunisien (TND) fb.7660 contacter notre agent en immobilière au 51004658 / 51005554 a vendre un appartement s+2 au 1ére étage avec ascenseur dans une résidence bien gardée et sécurisée à de toutes commodités. l’appartement est composé d’un salon,cuisine, deux chambres à coucher plus salle de bain. l’appartement est installé d’un chauffage centrale, derssings. 28/06/2025 16/02/2026","fb.7660 <br/> <br/>contacter notre agent en immobilière au 51004658 / 51005554 <br/> <br/>a vendre un appartement s+2 au 1ére étage avec ascenseur dans une résidence bien gardée et sécurisée à de tout ...');","","","","","","","","","","","","","","","","","","1011734","10117","S+2","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3410389"
"3437444","Terrain pour villa de ma","vente","Gammart","Tunis","La Marsa","Gammart","Terrain","Terrain nu","","","772","","","","","","","","","","","1930000","1 930 000","1 930 000 Dinar Tunisien (TND)","51603900","51603900 / 99603906 / 51614130","","True","False","1","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/660363_20251125_102401.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/660363_20251125_102401.jpg","","","","","","","","16/02/2026","25/11/2025 10:26","16/02/2026 12:39","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3437444&titre=Terrain%20pour%20villa%20de%20maitre%20%E0%20gammart%20touristique","Offres  > Terrain  > Terrain nu Tunisie  > Tunis  > La Marsa  > Gammart gammart touristique 772 m² 1 930 000 Dinar Tunisien (TND) l’agence darek immobilière vous propose à la vente, dans l’un des quartiers les plus prestigieux de tunis, à gammarth touristique, à proximité immédiate de l’hôtel carthage thalasso et de la résidence golf, un terrain à usage d’habitation d’une superficie de 772 m². idéalement positionné, il est entouré de magnifiques villas dans un environnement calme et résidentiel. son orientation est et sud-est offre un ensoleillement optimal. prix : 1 930 000 dt pour plus d’informations, veuillez contacter : agence darek immobilière et consulting tél : 51 603 900 / 99 603 906 / 51 614 130 25/11/2025 16/02/2026","l’agence darek immobilière vous propose à la vente, dans l’un des quartiers les plus prestigieux de tunis, à gammarth touristique, à proximité immédiate de l’hôtel carthage thalasso et de la résidence ...');","","","","","","","","","","","","","","","","","","1011730","10117","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3437444"
"3431099","Local commercial sur","vente","El Kantaoui","Sousse","Hammam Sousse","El Kantaoui","Bureaux & Commer","Surfaces","","","40","","","","","","","","","","","400000","400 000","400 000 Dinar Tunisien (TND)","73370942","73370942 / 99904113 / 23713406","","True","True","2","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/6321_20251019_121959.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/6321_20251019_121959.jpg","http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/6321_20251019_122028.jpg","","","","","","","16/02/2026","19/10/2025 12:09","16/02/2026 12:38","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3431099&titre=Local%20commercial%20sur%20le%20port","Offres  > Bureaux & Commerces  > Surfaces Tunisie  > Sousse  > Hammam Sousse  > El Kantaoui port el kantaoui h sousse 60 m² 400 000 Dinar Tunisien (TND) donnant directement sur le port kantaoui local d'une superficie de 40 m² plus jouissance d'une terrasse privée de 20 m² local convient pour ttes activités commerciales mis à la vente prix demandé 400 000 dt infos et visite s'adresser à l'immobilière du lac h sousse au +216 73 370 942 où +216 99 904 113 et +216 23 713 406 19/10/2025 16/02/2026","donnant directement sur le port kantaoui   local d une superficie de 40 m² plus jouissance d une terrasse privée de 20 m²  local  convient pour ttes activités commerciales mis à la vente   <br/>prix d ...');","","","","","","","","","","","","","","","","","","1210409","12104","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3431099"
"3445693","Appartement à ennaser","vente","Cite Ennasr 2","Ariana","Ariana Ville","Cite Ennasr 2","Vente","App. 3 pièc","","3","140","","","0","","","","","","","","335000","335 000","335 000 Dinar Tunisien (TND)","26427992","26427992","","True","False","5","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_144919.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_144919.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_145026.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_145143.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_145236.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_145334.jpg","","","","16/02/2026","10/01/2026 15:19","16/02/2026 12:38","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445693&titre=Appartement%20%E0%20ennaser","Offres  > Vente  > Appart. 3 pièces Tunisie  > Ariana  > Ariana Ville  > Cite Ennasr 2 ennaser 2 140 m² 335 000 Dinar Tunisien (TND) à vendre un bel appartement s3 situé au rezdechaussée d’une résidence calme et bien entretenue à ennasr quartier résidentiel très recherché description trois chambres à coucher avec dressings salon séjour spacieux cuisine avec séchoir salle de bain équipée d’une baignoire salle d’eau pour invités avantages bonne répartition des espaces appartement fonctionnel et lumineux convient parfaitement à une famille ou à un usage professionnel proche de toutes les commodités écoles commerces transports 10/01/2026 16/02/2026","à vendre un bel appartement s3 situé au rezdechaussée d’une résidence calme et bien entretenue à ennasr quartier résidentiel très recherché <br/> <br/> description  <br/>  trois chambres à coucher ave ...');","","","","","","","","","","","","","","","","","","1020115","10201","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445693"
"3445688","Terrain à el menzah 9","vente","El Menzah 9","Tunis","El Menzah","El Menzah 9","Terrain","Terrain nu","","","620","","","","","","","","","","","1250000","1 250 000","1 250 000 Dinar Tunisien (TND)","26427992","26427992","","True","False","1","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_120036.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_120036.jpg","","","","","","","","16/02/2026","10/01/2026 14:31","16/02/2026 12:37","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445688&titre=Terrain%20%E0%20el%20menzah%209","Offres  > Terrain  > Terrain nu Tunisie  > Tunis  > El Menzah  > El Menzah 9 el menzah 9 620 m² 1 250 000 Dinar Tunisien (TND) à vendre terrain à el menzah 9 vocation r2 idéal pour promotion immobilière ou pour la construction d’une villa 10/01/2026 16/02/2026","à vendre terrain à el menzah 9 <br/> vocation r2 <br/> idéal pour promotion immobilière <br/> ou pour la construction d’une villa');","","","","","","","","","","","","","","","","","","1010813","10108","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445688"
"3445691","Appartement aux jardin d","vente","Jardins d'el Me","Ariana","Mnihla","Jardins d el Menzah","Vente","App. 2 pièc","","2","80","","","","","","","True","","","","290000","290 000","290 000 Dinar Tunisien (TND)","26427992","26427992","","True","False","5","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_143214.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_143214.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_143246.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_143326.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_143407.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/784990_20260110_143431.jpg","","","","16/02/2026","10/01/2026 14:44","16/02/2026 12:37","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445691&titre=Appartement%20aux%20jardin%20del%20%20menzah","Offres  > Vente  > Appart. 2 pièces Tunisie  > Ariana  > Mnihla  > Jardins d'el Menzah jardin d’el menzah 2 80 m² 290 000 Dinar Tunisien (TND) à vendre un bel appartement d’une superficie nette de 80 m², situé aux jardins d’el menzah 2 dans une résidence équipée de double ascenseur appartement titré bien orienté et lumineux il se compose de un salon avec balcon une cuisine avec séchoir deux chambres à coucher avec dressing une salle de bain avec baignoire idéal pour une résidence principale ou un investissement 10/01/2026 16/02/2026","à vendre un bel appartement d’une superficie nette de 80 m², situé aux jardins d’el menzah 2 dans une résidence équipée de double ascenseur <br/>appartement titré bien orienté et lumineux <br/> <br/>i ...');","","","","","","","","","","","","","","","","","","1020515","10205","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445691"
"3448114","Villa 382 m2 à raoued","vente","Raoued","Ariana","Raoued","Raoued","Vente","Maisons","3","","382","","","","","","","","","","","350000","350 000","350 000 Dinar Tunisien (TND)","52584047","52584047 / 98280035 / 70823176","","True","False","5","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/381599_20260128_092410.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/381599_20260128_092410.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/381599_20260128_092426.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/381599_20260128_092440.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/381599_20260128_092456.jpg","http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/381599_20260128_092516.jpg","","","","16/02/2026","28/01/2026 09:25","16/02/2026 12:36","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448114&titre=Villa%20382%20m2%20%E0%20raoued","Offres  > Vente  > Maisons Tunisie  > Ariana  > Raoued  > Raoued 382 m² 350 000 Dinar Tunisien (TND) on met à votre disposition une villa spacieuse à raoued, bâtie sur un terrain de 382 m2 avec une surface couverte de 125 m2, disposant d’un titre foncier individuel. la villa se compose de : un salon lumineux 3 chambres à coucher une cuisine une salle de bain des placards intégrés un grand jardin entrée pour voitures située dans un quartier calme , la villa bénéficie d’un bel emplacement et d’une bonne orientation, idéale pour une habitation confortable. prix : 350 md (négociable) pour plus de renseignements, veuillez nous contacter au : 52 584 047 / 98 280 035 / 70 823 176 28/01/2026 16/02/2026","on met à votre disposition une villa spacieuse à raoued, bâtie sur un terrain de 382 m2 avec une surface couverte de 125 m2, disposant d’un titre foncier individuel. <br/>la villa se compose de : <br/ ...');","","","","","","","","","","","","","","","","","","1020639","10206","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448114"
"3401543","Terrain à djerba midoun","vente","Khazroun","Medenine","Djerba - Midoun","Khazroun","Terrain","Terrain nu","","","1990","","","","","","","","","","","470000","470 000","470 000 Dinar Tunisien (TND)","24356389","24356389","","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","16/02/2026","14/05/2025 11:45","16/02/2026 12:35","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3401543&titre=Terrain%20%E0%20djerba%20midoun","Offres  > Terrain  > Terrain nu Tunisie  > Medenine  > Djerba - Midoun  > Khazroun 1 990 m² 470 000 Dinar Tunisien (TND) a vendre terrain superficie 1990 m2 titre de propriété individuel aucune charge sur la route de khazroun prix 240 dinars/ m2 négociable 14/05/2025 16/02/2026","a vendre terrain superficie 1990 m2 titre de propriété individuel aucune charge sur la route de khazroun prix 240 dinars/ m2 négociable');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1150711","11507","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3401543"
"3311149","Villa les citronnier","vente","Hammamet","Nabeul","Hammamet","Hammamet","Vente","Maisons","","","670","","","","","","True","","","","","1400000","1 400 000","1 400 000 Dinar Tunisien (TND)","22308939","22308939 / 20308200 / 72266296 / 19180000 / 58250000","","True","True","5","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/6836_20240503_135221.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/6836_20240503_135221.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/6836_20240503_135236.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/6836_20240503_135255.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/6836_20240503_135307.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/6836_20240503_135325.jpg","","","","16/02/2026","03/05/2024 13:57","16/02/2026 12:33","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3311149&titre=Villa%20les%20citronnier","Offres  > Vente  > Maisons Tunisie  > Nabeul  > Hammamet  > Hammamet 58,av.koweit imm.la tour bleue 8050 hammamet 670 m² 1 400 000 Dinar Tunisien (TND) hammamet en face le théâtre. villa les les citronnier. à vendre somptueuse villa piscine toute neuve édifiée sur deux niveaux, un produit exceptionnel construit avec des matériaux nobles se compose en rex de chaussé d’une vaste réception comprenant un grand salon salle à manger donnant sur un beau jardin verdoyant et une magnifique piscine bien ensoleillée, une vaste cuisine bien équipée et aménagée, salle d’eau d’appoint en étage se trouve 4 suites grande m’a suites avec salles de bains et dressing privées, terrasses avec vue panoramique. la propriété est un havre de paix à voir absolument équipée de chauffage central et climatisation ayant à des compteurs eau, gaz et électricité industriels. superficie terrain 679 m2 superficie couvert : 400 m2. prix 1 400 000 dt. 03/05/2024 16/02/2026","hammamet en face le théâtre. <br/>villa les les citronnier.  <br/>à vendre  somptueuse villa piscine toute neuve édifiée sur deux niveaux, un produit exceptionnel  <br/>construit avec des matériaux no ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3311149"
"3247508","Villa haut standing","vente","Zone Hoteliere","Nabeul","Hammamet","Zone Hoteliere","Vente","App. 5 pièc","","5","360","","","0","True","","True","","haut standing","","","880000","880 000","880 000 Dinar Tunisien (TND)","22308939","22308939 / 20308200 / 72266296 / 19180000 / 58250000","","True","True","5","http://www.tunisie-annonce.com/upload2/202309/tunisie-annonce.com/photos/6836_20230919_112103.jpg","http://www.tunisie-annonce.com/upload2/202309/tunisie-annonce.com/photos/6836_20230919_112103.jpg","http://www.tunisie-annonce.com/upload2/202309/tunisie-annonce.com/photos/6836_20230919_112129.jpg","http://www.tunisie-annonce.com/upload2/202309/tunisie-annonce.com/photos/6836_20230919_112159.jpg","http://www.tunisie-annonce.com/upload2/202309/tunisie-annonce.com/photos/6836_20230919_112221.jpg","http://www.tunisie-annonce.com/upload2/202309/tunisie-annonce.com/photos/6836_20230919_112250.jpg","","","","16/02/2026","19/09/2023 11:23","16/02/2026 12:31","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3247508&titre=Villa%20haut%20standing%20avec%20piscine","Offres  > Vente  > Appart. 5 pièces+ Tunisie  > Nabeul  > Hammamet  > Zone Hoteliere zone hammamet nord 360 m² 880 000 Dinar Tunisien (TND) dar glorieuse a vendre. villa haut standing joliment meublée bien située située à mrzega, à 300m de la route principale allant de hammamet à nabeul, dans un quartier calme, aspirant au repos et à la tranquillité. commerces et commodités à 500m. cette villa, bâtie sur deux niveaux , vous offre une belle superficie habitable sur un beau terrain agréable jardin gazonné et plantations. la villa se compose d’un beau salon avec espace repas cuisine aménagée et équipée donnant sur une terrasse et le jardin, une belle suite parentale au rez de chaussée avec salle de bain , en premier étage deux suites avec salles de bains privées , salle de bain (avec jacuzzi), salle d’eau avec douche. pas de vis-à-vis. entrée pour voiture une magnifique piscine . la villa est équipée en chauffage central au gaz de ville, climatisation, système d’alarme ayant tout le confort .a voir absolument 19/09/2023 16/02/2026","dar glorieuse  <br/>a vendre. villa haut standing  joliment meublée bien située  située à mrzega, à 300m de la route principale allant de hammamet à nabeul, dans un quartier calme, aspirant au repos e ...');","","","","","","","","","","","","","","","","","","1170945","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3247508"
