gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_jardin,has_garage,has_piscine,has_terrasse,has_vue_mer,has_securite,has_meuble,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_cheminee,has_standing,has_vue_montagne,prix,image_url
23,0.2112,36.77,10.23,130.0,4.0,4.0,0.5,0.2779,2.0,2562.03,0.2754,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/302/983F/h/2026-1_81963195.avif
23,0.2151,36.8094,10.1414,495.0,8.0,8.0,0.5,0.3144,2.0,2562.03,0.275,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,670000.0,https://www.mubawab-media.com/ad/8/302/954F/h/thumb_1278238_property_large_81962864.avif
23,0.2151,36.8094,10.1414,214.0,7.0,6.0,0.5,0.3144,2.0,2562.03,0.3184,4,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,720000.0,https://www.mubawab-media.com/ad/8/214/838F/h/9302423a-fcd5-4007-a91a-854c105d7a6a_dce49d29-da66-4c53-80c6-4c4aa49b38a5_81372074.avif
16,0.1512,36.4561,10.7376,55.0,2.0,1.0,0.5,0.4552,2.0,154974.0,0.3205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/302/850F/h/TAARAFCHI%20IMMO%20%282%29_81962009.avif
16,0.1512,36.4561,10.7376,467.0,5.0,4.0,0.5,0.4552,2.0,154974.0,0.2722,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/302/847F/h/250c9cc2-bd7d-4881-9f27-82e9fe2c6071_81961992.avif
3,0.1783,36.8,10.1,154.0,1.0,3.0,0.5,0.2195,2.0,110184.0,0.3101,4,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/302/740F/h/bfb8e035-0eb4-48af-b5b1-f792ba695b7f_81960887.avif
23,0.4138,36.8769,10.3247,155.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3285,4,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,497000.0,https://www.mubawab-media.com/ad/8/299/961F/h/473448987_1114398113479343_7393839925583221775_n_81932046.avif
16,0.1512,36.4561,10.7376,200.0,1.0,2.0,0.5,0.4552,2.0,154974.0,0.2726,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,410000.0,https://www.mubawab-media.com/ad/8/230/628F/h/16_81186218.avif
1,0.3333,36.899,10.2358,226.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3116,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,830000.0,https://www.mubawab-media.com/ad/8/283/918F/h/jardin_81758998.avif
16,0.155,36.8,10.1,240.0,4.0,3.0,0.5,0.1884,2.0,110184.0,0.316,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/298/856F/h/thumb_1272701_property_xlarge_81921129.avif
4,0.0698,37.2744,9.8739,341.0,5.0,7.0,0.5,0.4278,2.0,61540.22,0.3357,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/287/172F/h/613181083_1450719377063734_5415422566345464479_n_81792504.avif
1,0.3004,36.8665,10.1647,580.0,9.0,9.0,0.5,0.5305,2.0,43985.0,0.316,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/163/647F/h/thumb_1112415_property_large_80496527.avif
4,0.1589,36.819,10.2358,4249.0,3.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,800000.0,https://www.mubawab-media.com/ad/8/292/820F/h/thumb_1272463_property_xlarge_81919417.avif
23,0.5349,36.844,10.192,380.0,8.0,6.0,0.5,0.3403,2.0,43985.0,0.2746,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/8/287/385F/h/20260107_101747_81794863.avif
23,0.1996,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635000.0,nan
16,0.1434,36.4561,10.7376,342.0,4.0,4.0,0.5,0.4454,2.0,154974.0,0.34,4,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1050000.0,https://www.mubawab-media.com/ad/8/291/119F/h/thumb_1270860_property_xlarge_81898922.avif
20,0.093,35.8245,10.6346,358.0,7.0,7.0,0.5,0.517,2.0,150620.48,0.3132,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,360000.0,https://www.mubawab-media.com/ad/8/302/150F/h/WhatsApp%20Image%202026-02-11%20at%2016.22.35_81954763.avif
1,0.3004,36.8665,10.1647,166.0,6.0,4.0,0.5,0.5305,2.0,43985.0,0.275,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,890000.0,https://www.mubawab-media.com/ad/8/040/061F/h/473376755_1094422139141535_7828523224058075538_n_81806248.avif
1,0.3004,36.8665,10.1647,400.0,8.0,6.0,0.5,0.5305,2.0,43985.0,0.275,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1100000.0,https://www.mubawab-media.com/ad/7/907/193F/h/473452323_1094005332516549_1029600204205405304_n_81806116.avif
14,0.0996,33.3549,10.5055,480.0,8.0,3.0,0.5,0.2913,2.0,106845.0,0.3325,4,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,840000.0,https://www.mubawab-media.com/ad/8/301/970F/h/IMG-20251028-WA0015_81953318.avif
20,0.1764,36.8,10.1,230.0,3.0,3.0,0.5,0.152,2.0,110184.0,0.3148,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/245/043F/h/528076722_122143491380786503_316635135038160929_n_81335213.avif
23,1.0,36.819,10.2358,920.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3200000.0,https://www.mubawab-media.com/ad/8/301/948F/h/thumb_1277139_property_large_81952623.avif
23,1.0,36.8528,10.3247,540.0,3.0,3.0,0.5,0.5388,2.0,2562.03,0.3049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000.0,https://www.mubawab-media.com/ad/8/301/906F/h/thumb_1277109_property_large_81952159.avif
1,0.3004,36.8665,10.1647,360.0,5.0,4.0,0.5,0.5305,2.0,43985.0,0.3277,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1260000.0,https://www.mubawab-media.com/ad/8/301/710F/h/32db6abd-f8e7-4820-837c-4fcd7f072165_GF_81949958.avif
16,0.1434,36.4561,10.7376,70.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3196,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/8/263/466F/h/thumb_1218083_property_large_81533292.avif
16,0.1434,36.4561,10.7376,135.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3176,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/243/419F/h/thumb_1194976_property_large_81316585.avif
20,0.0659,36.8,10.1,160.0,7.0,4.0,0.5,0.334,2.0,110184.0,0.3152,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290000.0,https://www.mubawab-media.com/ad/8/183/068F/h/Copie%20de%20Visuel%20Agences%20Sousse%20Corniche%20%2838%29_80693412.avif
16,0.1512,36.4561,10.7376,110.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.2754,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/268/885F/h/98a0db95-4098-462b-9468-3fe499db0ea5_81596808.avif
20,0.1357,36.8,10.1,254.0,6.0,4.0,0.5,0.2413,2.0,110184.0,0.2742,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,185000.0,https://www.mubawab-media.com/ad/8/211/968F/h/WhatsApp%20Image%202025-09-08%20%C3%A0%2011.38.12_ebc2bd0c_80984177.avif
20,0.1357,36.8,10.1,300.0,5.0,4.0,0.5,0.2413,2.0,110184.0,0.3152,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,470000.0,https://www.mubawab-media.com/ad/8/268/309F/h/WhatsApp%20Image%202026-01-05%20at%2011.59.39%20%281%29_81739764.avif
14,0.0996,33.3549,10.5055,230.0,3.0,2.0,0.5,0.2913,2.0,106845.0,0.275,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/300/929F/h/WhatsApp%20Image%202026-02-02%20at%2016.19.36_81941922.avif
23,0.4138,36.8769,10.3247,250.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3506,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/300/922F/h/thumb_1276111_property_large_81941822.avif
23,0.1192,36.8,10.1,136.0,4.0,3.0,0.5,0.151,2.0,110184.0,0.3156,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,340000.0,https://www.mubawab-media.com/ad/8/300/870F/h/Maison%20Beau%20S%C3%A9jour%20%C3%A0%20vendre_81941379.avif
13,0.0078,36.81,10.0972,160.0,3.0,2.0,0.5,0.1511,2.0,110184.0,0.2818,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/094/489F/h/thumb_1017168_property_xlarge_79793777.avif
16,0.1434,36.4561,10.7376,219.0,4.0,4.0,0.5,0.4454,2.0,154974.0,0.3188,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,720000.0,https://www.mubawab-media.com/ad/8/185/090F/h/Green%20and%20White%20Modern%20Elegant%20Real%20Estate%20Listing%20Instagram%20Story%20%281%29_81295356.avif
1,0.3333,36.819,10.2358,764.0,10.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/285/727F/h/thumb_1238372_property_xlarge_81777619.avif
23,0.4138,36.8769,10.3247,177.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3294,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,730000.0,https://www.mubawab-media.com/ad/8/300/610F/h/thumb_1275592_property_large_81938735.avif
23,0.1066,36.819,10.1658,400.0,6.0,5.0,0.5,0.6863,2.0,2562.03,0.3164,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,430000.0,https://www.mubawab-media.com/ad/8/287/816F/h/137a177b-1b52-470b-8ff0-d215ccde7731_10307de2-1a20-4a55-9118-d1c1614ad0cf_81799199.avif
23,0.4138,36.8769,10.3247,400.0,14.0,9.0,0.5,0.8015,2.0,2562.03,0.3198,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/298/144F/h/hba%202_81911415.avif
13,0.2132,36.8,10.1,172.0,9.0,6.0,0.5,0.2875,2.0,110184.0,0.2923,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/242/892F/h/salon_81310817.avif
1,0.3004,36.8665,10.1647,263.0,3.0,4.0,0.5,0.5305,2.0,43985.0,0.3187,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,900000.0,https://www.mubawab-media.com/ad/8/256/194F/h/thumb_1212421_property_large_81449187.avif
23,0.4138,36.8769,10.3247,270.0,6.0,5.0,0.5,0.8015,2.0,2562.03,0.3522,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,920000.0,https://www.mubawab-media.com/ad/8/282/073F/h/thumb_1235361_property_large_81742316.avif
23,0.4138,36.8769,10.3247,350.0,4.0,5.0,0.5,0.8015,2.0,2562.03,0.2828,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/258/691F/h/thumb_1214330_property_xlarge_81474308.avif
23,0.1996,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635000.0,nan
23,0.4138,36.819,10.2358,1200.0,4.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3900000.0,https://www.mubawab-media.com/ad/8/286/514F/h/thumb_1128381_property_xlarge_81785535.avif
1,0.3333,36.819,10.2358,764.0,6.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/239/455F/h/thumb_1190145_property_large_81276938.avif
1,0.3004,36.8665,10.1647,220.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.3013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960000.0,https://www.mubawab-media.com/ad/8/283/187F/h/photo_0_81751048.avif
23,0.0659,36.8,10.1,150.0,4.0,3.0,0.5,0.3123,2.0,110184.0,0.3031,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/285/253F/h/photo_00_81772798.avif
23,0.5349,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000.0,https://www.mubawab-media.com/ad/8/271/835F/h/photo_0_81628132.avif
1,0.3004,36.8665,10.1647,356.0,5.0,5.0,0.5,0.5305,2.0,43985.0,0.2734,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/281/539F/h/thumb_1234824_property_large_81737007.avif
16,0.0484,36.8,10.1,200.0,4.0,3.0,0.5,0.2426,2.0,110184.0,0.2726,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,80000.0,https://www.mubawab-media.com/ad/8/224/340F/h/548313507_1321379323027296_1673593542008930867_n_81117260.avif
16,0.0484,36.819,10.2358,1400.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/7/263/871F/h/242975390_1212114595956615_838022812570414265_n_12887574.avif
23,1.0,36.819,10.2358,220.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000.0,https://www.mubawab-media.com/ad/8/296/987F/h/thumb_1270881_property_large_81899003.avif
23,1.0,36.819,10.2358,450.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2700000.0,https://www.mubawab-media.com/ad/8/297/020F/h/thumb_1271093_property_large_81899325.avif
23,0.4138,36.8769,10.3247,160.0,5.0,5.0,0.5,0.8015,2.0,2562.03,0.312,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,920000.0,https://www.mubawab-media.com/ad/8/285/576F/h/thumb_1238288_property_large_81776172.avif
16,0.1512,36.4561,10.7376,300.0,2.0,2.0,0.5,0.4552,2.0,154974.0,0.342,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,540000.0,https://www.mubawab-media.com/ad/8/177/810F/h/thumb_1124712_property_large_80640810.avif
20,0.093,36.819,10.2358,858.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/065/812F/h/thumb_983828_property_large_79514480.avif
1,0.3333,36.819,10.2358,764.0,9.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/299/200F/h/IMG_5064_81924763.avif
23,0.0793,36.8,10.1,90.0,4.0,3.0,0.5,0.1953,2.0,110184.0,0.3188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/292/124F/h/3f2c913d-2c57-4a6f-b3bf-3bb92fbf0faf_e1cca398-3b10-47ee-beb3-0d8f8e1a0dad_81844456.avif
16,0.1512,36.4561,10.7376,160.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.3168,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/299/184F/h/Maison%20arabe%20%C3%A0%20r%C3%A9nover%20%C3%A0%20Hammamet_81924623.avif
16,0.1192,36.4561,10.7376,574.0,6.0,5.0,0.5,0.2383,2.0,154974.0,0.279,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/288/468F/h/oYrsW2yEfaBQ4QEF-thumb_81806284.avif
23,0.4138,36.8769,10.3247,423.0,7.0,6.0,0.5,0.8015,2.0,2562.03,0.284,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1280000.0,https://www.mubawab-media.com/ad/8/242/601F/h/thumb_1193900_property_large_81308013.avif
23,0.4138,36.8769,10.3247,300.0,6.0,4.0,0.5,0.8015,2.0,2562.03,0.3533,4,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/221/649F/h/thumb_1168599_property_xlarge_81161982.avif
23,0.2151,36.8094,10.1414,120.0,1.0,3.0,0.5,0.3144,2.0,2562.03,0.2722,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/299/148F/h/IMG-20260202-WA0021_81924243.avif
20,0.3023,36.8,10.1,530.0,4.0,7.0,0.5,0.3807,2.0,110184.0,0.275,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/7/671/904F/h/100_2662_44223788.avif
20,0.1221,36.8,10.1,90.0,4.0,2.0,0.5,0.3272,2.0,110184.0,0.3164,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/198/659F/h/thumb_1144483_property_xlarge_80848784.avif
1,0.3004,36.819,10.2358,860.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2700000.0,https://www.mubawab-media.com/ad/8/288/459F/h/thumb_1262172_property_large_81806134.avif
4,0.0698,37.2744,9.8739,250.0,7.0,5.0,0.5,0.4278,2.0,61540.22,0.3192,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/188/555F/h/thumb_1133452_property_big_80748631.avif
4,0.0698,37.2744,9.8739,95.0,3.0,2.0,0.5,0.4278,2.0,61540.22,0.3144,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,480000.0,https://www.mubawab-media.com/ad/8/174/176F/h/thumb_1121815_property_big_80603432.avif
4,0.1512,36.8,10.1,92.0,4.0,3.0,0.5,0.2697,2.0,110184.0,0.32,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/215/439F/h/thumb_1160738_property_big_81021099.avif
4,0.0698,37.2744,9.8739,240.0,3.0,2.0,0.5,0.4278,2.0,61540.22,0.3172,4,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/239/914F/h/thumb_1190995_property_big_81281722.avif
1,0.0965,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000.0,nan
4,0.0698,37.2744,9.8739,224.0,5.0,4.0,0.5,0.4278,2.0,61540.22,0.315,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,160000.0,https://www.mubawab-media.com/ad/8/287/158F/h/615235654_1453877816747890_1957758109379415584_n_81792370.avif
23,0.4138,36.8769,10.3247,140.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3151,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/299/020F/h/thumb_1272943_property_large_81922927.avif
16,0.1512,36.4561,10.7376,140.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3176,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/150/793F/h/2_80355542.avif
23,0.1996,36.819,10.1658,300.0,8.0,6.0,0.5,0.5524,2.0,2562.03,0.2706,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,630000.0,https://www.mubawab-media.com/ad/8/297/678F/h/IMG_5415_81910302.avif
13,0.0229,36.81,10.0972,110.0,3.0,2.0,0.5,0.1523,2.0,110184.0,0.3132,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,179000.0,https://www.mubawab-media.com/ad/8/275/499F/h/605055369_1781286369233530_2456512445172577066_n_81666196.avif
24,0.0698,36.4029,10.1429,250.0,2.0,6.0,0.5,0.4499,2.0,1395.81,0.3172,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/294/457F/h/WhatsApp%20Image%202026-02-03%20at%2014.48.54%20%281%29_81919633.avif
16,0.0484,36.8,10.1,150.0,3.0,3.0,0.5,0.2426,2.0,110184.0,0.277,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,430000.0,https://www.mubawab-media.com/ad/8/209/935F/h/de216ebe-b812-43e0-ba34-cbb110894313_80963222.avif
20,0.0523,36.8,10.1,262.0,4.0,3.0,0.5,0.1525,2.0,110184.0,0.277,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/221/368F/h/1_81083866.avif
20,0.1764,35.8245,10.6346,380.0,8.0,8.0,0.5,0.2902,2.0,150620.48,0.3132,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/222/821F/h/1_81100002.avif
4,0.0523,36.8,10.1,490.0,12.0,9.0,0.5,0.1627,2.0,110184.0,0.2754,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,590000.0,https://www.mubawab-media.com/ad/8/295/232F/h/thumb_1240052_property_big_81880146.avif
23,0.4138,36.8769,10.3247,600.0,4.0,7.0,0.5,0.8015,2.0,2562.03,0.3244,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1050000.0,https://www.mubawab-media.com/ad/8/297/777F/h/photo_00_81907288.avif
1,0.3004,36.8665,10.1647,500.0,12.0,8.0,0.5,0.5305,2.0,43985.0,0.32,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,490000.0,https://www.mubawab-media.com/ad/8/297/283F/h/Screenshot_20260203_162147_Gallery_81902331.avif
14,0.1047,33.3549,10.5055,270.0,8.0,4.0,0.5,0.4303,2.0,106845.0,0.3392,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/297/327F/h/photo_54_2026-01-20_10-21-57_81902607.avif
20,0.1764,36.819,10.2358,780.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,880000.0,https://www.mubawab-media.com/ad/8/186/998F/h/thumb_1132912_property_large_80733564.avif
20,0.1124,35.8604,10.5953,151.0,3.0,4.0,0.5,0.3642,2.0,150620.48,0.3621,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,770000.0,https://www.mubawab-media.com/ad/8/192/783F/h/thumb_1139340_property_large_80790761.avif
20,0.3023,36.8,10.1,123.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.2956,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/093/286F/h/WhatsApp%20Image%202025-02-13%20at%2013.24.12_79781704.avif
13,0.2132,36.8,10.1,350.0,7.0,3.0,0.5,0.2875,2.0,110184.0,0.3459,4,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/253/216F/h/villa%20mourad_81418098.avif
23,0.5349,36.819,10.2358,1500.0,1.0,1.0,0.5,0.517,2.0,43985.0,0.3168,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1950000.0,https://www.mubawab-media.com/ad/8/296/984F/h/thumb_1270872_property_large_81898972.avif
13,0.2132,36.8,10.1,200.0,6.0,4.0,0.5,0.2875,2.0,110184.0,0.2758,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/238/957F/h/Villa%20Rawdha%20Touiri%20%20%285%29_81271917.avif
1,0.3004,36.8665,10.1647,412.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.314,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/268/601F/h/80f3ca66-a2cc-4e3c-b8be-804f6ade7bf0%20%281%29_81593992.avif
4,0.1512,36.8,10.1,154.0,7.0,5.0,0.5,0.2697,2.0,110184.0,0.3188,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/034/894F/h/thumb_949055_property_big_79207171.avif
4,0.0698,37.2744,9.8739,170.0,4.0,3.0,0.5,0.4278,2.0,61540.22,0.3176,4,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,310000.0,https://www.mubawab-media.com/ad/8/286/055F/h/601811038_1430671522401853_8539156003798319159_n_81780917.avif
1,0.0965,36.8665,10.1647,150.0,4.0,3.0,0.5,0.247,2.0,43985.0,0.314,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,680000.0,https://www.mubawab-media.com/ad/8/195/635F/h/b8d68ac8-69e6-49f9-99db-c93880bfdcb4-scaled_80820217.avif
23,0.4138,36.8769,10.3247,420.0,4.0,5.0,0.5,0.8015,2.0,2562.03,0.3168,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1250000.0,https://www.mubawab-media.com/ad/8/243/176F/h/thumb_1193839_property_xlarge_81313798.avif
23,0.4138,36.8769,10.3247,250.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3557,4,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1500000.0,https://www.mubawab-media.com/ad/8/265/915F/h/IMG_20251203_152815_559_561_HDR_2025-12-03_21-09-49_capture%20d%27%C3%A9cran_81562244.avif
1,0.0965,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309900.0,nan
23,0.4138,36.8769,10.3247,235.0,7.0,7.0,0.5,0.8015,2.0,2562.03,0.3049,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/276/001F/h/2_81671405.avif
23,0.4138,36.8769,10.3247,187.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.273,4,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,620000.0,https://www.mubawab-media.com/ad/8/242/835F/h/thumb_1194315_property_large_81310326.avif
4,0.0523,36.8,10.1,110.0,4.0,3.0,0.5,0.1627,2.0,110184.0,0.3156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000.0,https://www.mubawab-media.com/ad/7/990/454F/h/images%20%2812%29_78761159.avif
