gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url
16,0.0915,36.4561,10.7376,170.0,0.5,0.4552,154974.0,0.2734,4,0,0,0,0,153000.0,https://www.mubawab-media.com/ad/8/037/813F/h/a2b24b40-8a01-4725-9108-8d40ec158b65_79237180.avif
16,0.0915,36.819,10.2358,605.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,180000.0,nan
16,0.0915,36.819,10.2358,178.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,55000.0,nan
1,0.3067,36.819,10.2358,1449.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1521450.0,nan
16,0.1422,36.4561,10.7376,1000.0,0.5,0.2383,154974.0,0.3184,4,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/097/598F/h/thumb_1031022_property_xlarge_79882859.avif
16,0.1466,36.8,10.1,1470.0,0.5,0.1884,110184.0,0.333,4,0,0,0,0,396000.0,https://www.mubawab-media.com/ad/8/279/953F/h/thumb_1235871_property_xlarge_81750421.avif
16,0.226,36.819,10.2358,459.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,750000.0,nan
16,0.0915,36.819,10.2358,350.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,360000.0,nan
16,0.226,36.819,10.2358,285.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,570000.0,nan
16,0.0915,36.819,10.2358,875.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,380000.0,nan
20,0.1135,36.8,10.1,15104.0,0.5,0.1536,110184.0,0.3188,4,0,0,0,0,528630.0,https://www.mubawab-media.com/ad/8/295/254F/h/thumb_1269319_property_large_81880298.avif
16,0.0915,36.4561,10.7376,72.0,0.5,0.4552,154974.0,0.2726,4,0,0,0,0,50400.0,https://www.mubawab-media.com/ad/8/286/783F/h/668529e5-d59e-4df4-ab23-2cba84032e57_81788616.avif
16,0.0915,36.4561,10.7376,500.0,0.5,0.4552,154974.0,0.3041,4,0,0,0,0,50000.0,https://www.mubawab-media.com/ad/7/967/362F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%282%29_81703688.avif
20,0.2072,36.819,10.2358,284.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,255600.0,nan
20,0.0862,36.819,10.2358,304.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,288800.0,nan
23,0.3826,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,3350000.0,nan
16,0.0915,36.819,10.2358,297.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,237000.0,nan
16,0.1466,36.819,10.2358,365.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,365000.0,nan
16,0.226,36.819,10.2358,309.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,370000.0,nan
16,0.1466,36.819,10.2358,2000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,315000.0,nan
16,0.226,36.4561,10.7376,459.0,0.5,0.4454,154974.0,0.3156,1,0,0,0,0,696000.0,https://www.mubawab-media.com/ad/8/128/115F/h/1_80128184.avif
16,0.1466,36.8,10.1,483.0,0.5,0.1884,110184.0,0.3204,1,0,0,0,0,265000.0,https://www.mubawab-media.com/ad/7/991/677F/h/Publication%20Instagram%20Vente%20Agence%20Immobili%C3%A8re%20Moderne%20Simple%20Bleu%20%2811%29_81924459.avif
16,0.226,36.4561,10.7376,576.0,0.5,0.4454,154974.0,0.316,1,0,0,0,0,605000.0,https://www.mubawab-media.com/ad/7/961/278F/h/1_78476672.avif
16,0.226,36.4561,10.7376,384.0,0.5,0.4454,154974.0,0.3192,1,0,0,0,0,461000.0,https://www.mubawab-media.com/ad/7/985/860F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_81798717.avif
16,0.226,36.4561,10.7376,160.0,0.5,0.4454,154974.0,0.3212,4,0,0,0,0,85000.0,https://www.mubawab-media.com/ad/8/268/119F/h/thumb_1222131_property_large_81588949.avif
1,0.3067,36.819,10.2358,685.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,735500.0,nan
20,0.3605,36.819,10.2358,641.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,800000.0,nan
20,0.3605,36.819,10.2358,754.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,900000.0,nan
20,0.3605,36.819,10.2358,432.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,864000.0,nan
16,0.0485,36.8,10.1,1000.0,0.5,0.2426,110184.0,0.3192,4,0,0,0,0,300000.0,https://www.mubawab-media.com/ad/8/269/896F/h/4_81607528.avif
16,0.0485,36.8,10.1,340.0,0.5,0.2426,110184.0,0.3168,4,0,0,0,0,205000.0,https://www.mubawab-media.com/ad/7/780/842F/h/Sans%20titre55_81205768.avif
1,0.3067,36.899,10.2358,265.0,0.5,0.4235,43985.0,0.3184,4,0,0,0,0,310000.0,https://www.mubawab-media.com/ad/8/231/445F/h/thumb_1181448_property_large_81194913.avif
16,0.0187,36.8,10.1,4000.0,0.5,0.1622,110184.0,0.2807,4,0,0,0,0,85000.0,https://www.mubawab-media.com/ad/7/812/372F/h/WhatsApp%20Image%202023-11-14%20%C3%A0%2007.53.48_7dc1d44c_60767485.avif
16,0.0187,36.819,10.2358,146.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,36000.0,nan
16,0.0485,36.8,10.1,250.0,0.5,0.2426,110184.0,0.2722,4,0,0,0,0,37000.0,https://www.mubawab-media.com/ad/7/904/313F/h/8113ac59904673491592b12eddde3acc7d28522c_74075591.avif
1,0.3067,36.819,10.2358,237.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,330000.0,nan
1,0.3078,36.8665,10.1647,400.0,0.5,0.5305,43985.0,0.2907,4,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/287/146F/h/riadh%20andalous%20%2839%29_81861872.avif
16,0.0915,36.819,10.2358,366.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,366000.0,nan
1,0.3067,36.819,10.2358,447.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,424650.0,nan
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,419000.0,nan
23,0.3826,36.819,10.2358,747.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2500000.0,nan
1,0.3067,36.819,10.2358,756.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,600000.0,nan
16,0.226,36.819,10.2358,906.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,1359000.0,nan
16,0.0915,36.819,10.2358,327.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,359000.0,nan
1,0.3078,36.819,10.2358,670.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1180000.0,nan
4,0.149,36.8,10.1,600.0,0.5,0.2697,110184.0,0.3081,4,0,0,0,0,650000.0,https://www.mubawab-media.com/ad/8/288/239F/h/IMG_5735_81925964.avif
16,0.0915,36.4561,10.7376,340.0,0.5,0.4552,154974.0,0.3148,1,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/067/858F/h/IMG_20241226_135449_80414347.avif
4,0.076,36.8,10.1,2650.0,0.5,0.2265,110184.0,0.3168,4,0,0,0,0,390000.0,https://www.mubawab-media.com/ad/8/303/442F/h/20241202_113052_81968095.avif
1,0.1223,36.8665,10.1647,165.0,0.5,0.247,43985.0,0.2742,1,0,0,0,0,82500.0,https://www.mubawab-media.com/ad/8/303/441F/h/IMG_0009_81968094.avif
4,0.076,36.8,10.1,10500.0,0.5,0.2265,110184.0,0.32,4,0,0,0,0,890000.0,https://www.mubawab-media.com/ad/8/303/438F/h/20241202_120215_81968049.avif
16,0.0187,36.819,10.2358,875.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,80000.0,nan
16,0.1466,36.819,10.2358,2645.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,530000.0,nan
16,0.0485,36.8,10.1,250.0,0.5,0.2426,110184.0,0.3156,4,0,0,0,0,45000.0,https://www.mubawab-media.com/ad/8/303/326F/h/photo_0_81969477.avif
20,0.1135,36.819,10.2358,168.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,36000.0,nan
20,0.2072,36.819,10.2358,333.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,449500.0,nan
8,0.0738,36.819,10.2358,418.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,180000.0,nan
16,0.0915,36.4561,10.7376,500.0,0.5,0.4552,154974.0,0.2714,4,0,0,0,0,40000.0,https://www.mubawab-media.com/ad/8/047/895F/h/454010907_505125575359793_6451950858957203611_n_79336771.avif
16,0.0915,36.819,10.2358,220.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,37400.0,nan
16,0.0915,36.819,10.2358,500.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,40000.0,nan
20,0.0862,36.8,10.1,319.0,0.5,0.2413,110184.0,0.3136,3,0,0,0,0,223200.0,https://www.mubawab-media.com/ad/8/168/917F/h/Design%20sans%20titre%20%2814%29_81861424.avif
4,0.1139,37.2744,9.8739,20000.0,0.5,0.4278,61540.22,0.318,4,0,0,0,0,780000.0,https://www.mubawab-media.com/ad/8/266/682F/h/White%20Collage%20Collage%20Da%20Del%20Padre%20Instagram%20-%20Fait%20avec%20PosterMyWall%20%284%29_81574334.avif
4,0.1139,37.2744,9.8739,8492.0,0.5,0.4278,61540.22,0.3172,1,0,0,0,0,340000.0,https://www.mubawab-media.com/ad/8/250/767F/h/580501325_1401751818627157_4647736394172216473_n_81393371.avif
16,0.1466,36.8,10.1,735.0,0.5,0.1884,110184.0,0.3114,4,0,0,0,0,198000.0,https://www.mubawab-media.com/ad/8/296/435F/h/thumb_1241538_property_big_81893293.avif
23,0.5149,36.819,10.2358,616.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2600000.0,nan
1,0.1223,36.8665,10.1647,204.0,0.5,0.247,43985.0,0.318,4,0,0,0,0,153000.0,https://www.mubawab-media.com/ad/8/300/246F/h/470139675_1072287714688311_6308382708563853690_n_81934966.avif
16,0.0915,36.4561,10.7376,220.0,0.5,0.4552,154974.0,0.2714,4,0,0,0,0,39000.0,https://www.mubawab-media.com/ad/8/239/776F/h/3_81280267.avif
16,0.0915,36.4561,10.7376,253.0,0.5,0.4552,154974.0,0.3041,4,0,0,0,0,20000.0,https://www.mubawab-media.com/ad/8/180/294F/h/_MG_4990%20copy_80665543.avif
16,0.0915,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,150000.0,nan
8,0.0738,36.819,10.2358,251.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,105000.0,nan
8,0.1268,36.819,10.2358,431.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,198260.0,nan
8,0.0738,35.6781,10.0963,294.0,0.5,0.2424,178346.92,0.3172,1,0,0,0,0,199920.0,https://www.mubawab-media.com/ad/8/278/554F/h/Green%20and%20White%20Modern%20Elegant%20Real%20Estate%20Plot%20Listing%20Instagram%20Post_81700709.avif
20,0.0862,36.8,10.1,700.0,0.5,0.2413,110184.0,0.3156,1,0,0,0,0,59500.0,https://www.mubawab-media.com/ad/8/303/224F/h/7b3da7d7-a52e-4578-9665-eb82c98d0a49_81965721.avif
23,0.424,36.8094,10.1414,672.0,0.5,0.3144,2562.03,0.3156,1,0,0,0,0,740000.0,https://www.mubawab-media.com/ad/7/999/274F/h/t%C3%A9l%C3%A9chargement_78850624.avif
20,0.0862,36.8,10.1,399.0,0.5,0.2413,110184.0,0.3136,1,0,0,0,0,199500.0,https://www.mubawab-media.com/ad/8/146/734F/h/Copie%20de%20Sans%20titre_81952905.avif
17,0.0849,34.7405,10.7603,2462.0,0.5,0.3081,130875.5,0.3144,4,0,0,0,0,590000.0,https://www.mubawab-media.com/ad/8/303/085F/h/thumb_1278414_property_xlarge_81964133.avif
16,0.226,36.819,10.2358,1400.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,5000000.0,nan
16,0.226,36.819,10.2358,605.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1400000.0,nan
16,0.226,36.819,10.2358,470.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,570000.0,nan
16,0.226,36.819,10.2358,245.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,300000.0,nan
16,0.226,36.819,10.2358,2000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2400000.0,nan
16,0.0915,36.819,10.2358,6000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,3600000.0,nan
16,0.226,36.819,10.2358,200.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,315000.0,nan
16,0.1268,36.819,10.2358,2500.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,650000.0,nan
16,0.226,36.819,10.2358,425.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,545000.0,nan
1,0.3067,36.819,10.2358,508.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,730000.0,nan
23,0.3826,36.8769,10.3247,190.0,0.5,0.8015,2562.03,0.2754,1,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/289/023F/h/terrain%20%C3%A0%20vendre_81812194.avif
20,0.2072,35.8245,10.6346,900.0,0.5,0.517,150620.48,0.3148,4,0,0,0,0,2800000.0,https://www.mubawab-media.com/ad/8/247/929F/h/1_81364452.avif
1,0.3067,36.819,10.2358,170.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,159600.0,nan
1,0.3078,36.819,10.2358,540.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,865000.0,nan
16,0.0496,36.8,10.1,2000.0,0.5,0.2091,110184.0,0.3168,4,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/302/959F/h/1000113381_81962942.avif
20,0.0789,36.819,10.2358,745.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,290000.0,nan
20,0.0789,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,170000.0,nan
20,0.2807,36.819,10.2358,646.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,678300.0,nan
16,0.226,36.819,10.2358,225.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,335000.0,nan
16,0.0915,36.4561,10.7376,25000.0,0.5,0.4552,154974.0,0.2734,4,0,0,0,0,1500000.0,https://www.mubawab-media.com/ad/8/178/367F/h/IMG-20220112-WA0000%281%29_80646776.avif
23,0.3826,36.8769,10.3247,900.0,0.5,0.8015,2562.03,0.2794,2,0,0,0,0,2350000.0,https://www.mubawab-media.com/ad/8/192/529F/h/IMG20250801184540_80788574.avif
23,0.3826,36.8769,10.3247,630.0,0.5,0.8015,2562.03,0.2778,2,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/8/248/880F/h/IMG_20251112_110813_81403968.avif
3,0.1991,36.7533,10.2283,2350.0,0.5,0.2091,114262.5,0.2758,1,0,0,0,0,940000.0,https://www.mubawab-media.com/ad/8/302/753F/h/WhatsApp%20Image%202025-12-19%20at%2012.06.37%20%282%29_81960990.avif
16,0.0915,36.4561,10.7376,1200.0,0.5,0.4552,154974.0,0.3117,4,0,0,0,0,96000.0,https://www.mubawab-media.com/ad/7/986/886F/h/453778228_840164164879891_8221707216625648933_n_78725820.avif
16,0.0915,36.819,10.2358,250.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,20000.0,nan
20,0.1122,36.819,10.2358,170.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,93500.0,nan
15,0.1223,36.819,10.2358,1560.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,1137440.0,nan
17,0.0849,34.7405,10.7603,766.0,0.5,0.3081,130875.5,0.3156,4,0,0,0,0,213000.0,https://www.mubawab-media.com/ad/8/302/715F/h/thumb_1275891_property_xlarge_81960588.avif
16,0.0496,36.819,10.2358,1786.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,446500.0,nan
12,0.1135,36.819,10.2358,516.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,372000.0,nan
16,0.0915,36.819,10.2358,624.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,530400.0,nan
16,0.0915,36.819,10.2358,266.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,266000.0,nan
16,0.0915,36.819,10.2358,538.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,538000.0,nan
16,0.0915,36.819,10.2358,850.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,560000.0,nan
16,0.0915,36.819,10.2358,2000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,320000.0,nan
16,0.0915,36.819,10.2358,343.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,531650.0,nan
1,0.3078,36.8665,10.1647,1057.0,0.5,0.5305,43985.0,0.277,1,0,0,0,0,1215550.0,https://www.mubawab-media.com/ad/8/287/486F/h/thumb_1279300_property_xlarge_81974446.avif
16,0.0485,36.8,10.1,328.0,0.5,0.2426,110184.0,0.3124,4,0,0,0,0,198000.0,https://www.mubawab-media.com/ad/8/269/898F/h/Sans%20titre_81607575.avif
16,0.0485,36.8,10.1,2835.0,0.5,0.2426,110184.0,0.3196,4,0,0,0,0,1150000.0,https://www.mubawab-media.com/ad/7/500/993F/h/Sans%20titre44_81205732.avif
1,0.3067,36.899,10.2358,455.0,0.5,0.4235,43985.0,0.3184,4,0,0,0,0,386000.0,https://www.mubawab-media.com/ad/8/239/294F/h/photo_00_81275222.avif
13,0.139,36.819,10.2358,440.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,480000.0,nan
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,419000.0,nan
13,0.139,36.819,10.2358,300.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,480000.0,nan
1,0.3067,36.819,10.2358,4186.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2721000.0,nan
16,0.0485,36.8,10.1,13500.0,0.5,0.2426,110184.0,0.3168,4,0,0,0,0,340000.0,https://www.mubawab-media.com/ad/7/789/209F/h/Sans%20titre3_57644373.avif
16,0.0915,36.819,10.2358,212.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,170000.0,nan
20,0.2072,36.819,10.2358,405.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,700000.0,nan
16,0.1268,36.819,10.2358,4000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,450000.0,nan
3,0.3098,36.819,10.2358,500000.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,750000.0,nan
1,0.1223,36.8665,10.1647,1327.0,0.5,0.247,43985.0,0.2766,1,0,0,0,0,1273000.0,https://www.mubawab-media.com/ad/8/302/617F/h/thumb_1277202_property_xlarge_81959526.avif
15,0.1268,35.7643,10.8113,860.0,0.5,0.1508,134734.0,0.2802,4,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/248/861F/h/gallery_81373420.avif
1,0.3067,36.899,10.2358,508.0,0.5,0.4235,43985.0,0.3029,1,0,0,0,0,730000.0,https://www.mubawab-media.com/ad/8/290/333F/h/terrain%20%C3%A0%20vendre_81825803.avif
1,0.3067,36.899,10.2358,792.0,0.5,0.4235,43985.0,0.3156,1,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/283/846F/h/terrain-avec-paysage-naturel-et-broche-de-localisation_81758128.avif
23,0.424,36.8094,10.1414,125.0,0.5,0.3144,2562.03,0.312,1,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/302/419F/h/bardo%20%2810%29_81957388.avif
1,0.0871,36.819,10.2358,400.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,170000.0,nan
23,0.3826,36.819,10.2358,800.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1600000.0,nan
16,0.1422,36.819,10.2358,1000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,400000.0,nan
20,0.0726,36.819,10.2358,270.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,21000.0,nan
16,0.0915,36.819,10.2358,392.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,200000.0,nan
1,0.3067,36.819,10.2358,1250.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1562000.0,nan
3,0.1612,36.819,10.2358,507.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,159705.0,nan
1,0.3067,36.819,10.2358,685.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,685000.0,nan
1,0.3067,36.819,10.2358,540.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,405000.0,nan
16,0.1268,36.8,10.1,9199.0,0.5,0.1501,110184.0,0.318,3,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/8/014/978F/h/1_79014611.avif
23,0.3826,36.8769,10.3247,1884.0,0.5,0.8015,2562.03,0.2794,4,0,0,0,0,3000000.0,https://www.mubawab-media.com/ad/8/080/588F/h/90bb6405-47ce-4cda-a341-80f5e535b539_81953144.avif
1,0.3067,36.899,10.2358,234.0,0.5,0.4235,43985.0,0.277,4,0,0,0,0,257000.0,https://www.mubawab-media.com/ad/7/899/667F/h/1_81536369.avif
23,0.3826,36.819,10.2358,500.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1350000.0,nan
16,0.226,36.4561,10.7376,9600.0,0.5,0.4454,154974.0,0.3184,4,0,0,0,0,395000.0,https://www.mubawab-media.com/ad/8/007/177F/h/2_78934042.avif
23,0.3826,36.819,10.1658,222.0,0.5,0.3526,2562.03,0.2806,4,0,0,0,0,510000.0,https://www.mubawab-media.com/ad/7/671/853F/h/270ef00c-b7c3-4db4-b977-e049f72c33d8_GF_44204093.avif
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,419000.0,nan
1,0.147,36.8665,10.1647,5760.0,0.5,0.1543,43985.0,0.2778,4,0,0,0,0,650000.0,https://www.mubawab-media.com/ad/7/912/560F/h/626045376_1393453662571713_4756118475474793108_n_81932961.avif
1,0.3067,36.819,10.2358,540.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,405000.0,nan
12,0.1135,36.819,10.2358,488.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,290000.0,nan
3,0.3098,36.819,10.2358,18590.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2230800.0,nan
23,0.8456,36.819,10.2358,567.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,590000.0,nan
20,0.2072,36.819,10.2358,1370.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2055000.0,nan
20,0.2072,36.819,10.2358,209.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,334400.0,nan
16,0.0915,36.4561,10.7376,354.0,0.5,0.4552,154974.0,0.2876,1,0,0,0,0,460000.0,https://www.mubawab-media.com/ad/8/073/885F/h/carthage-land-yasmine-hammamet_81643802.avif
17,0.0849,34.7405,10.7603,5000.0,0.5,0.3081,130875.5,0.3136,4,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/301/711F/h/thumb_1276961_property_xlarge_81949966.avif
16,0.226,36.819,10.2358,448.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,672000.0,nan
16,0.0915,36.819,10.2358,3300.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,14000000.0,nan
1,0.3067,36.899,10.2358,990.0,0.5,0.4235,43985.0,0.2778,4,0,0,0,0,1782000.0,https://www.mubawab-media.com/ad/8/301/515F/h/gallery_81947929.avif
16,0.226,36.819,10.2358,224.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,370000.0,nan
20,0.0871,36.819,10.2358,247.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,145000.0,nan
20,0.0871,36.819,10.2358,479.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,230000.0,nan
16,0.0915,36.819,10.2358,224.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,336000.0,nan
23,0.8456,36.844,10.192,930.0,0.5,0.3403,43985.0,0.2802,1,0,0,0,0,2600000.0,https://www.mubawab-media.com/ad/8/097/825F/h/gallery_79824970.avif
23,0.8456,36.844,10.192,681.0,0.5,0.3403,43985.0,0.2778,1,0,0,0,0,1950000.0,https://www.mubawab-media.com/ad/8/267/808F/h/gallery_81585594.avif
16,0.0915,36.819,10.2358,290.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,29000.0,nan
4,0.1139,36.819,10.2358,783.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,665550.0,nan
4,0.1139,36.819,10.2358,195.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,210000.0,nan
4,0.1139,36.819,10.2358,200.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,160000.0,nan
23,0.3826,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,890000.0,nan
20,0.0717,36.819,10.2358,294.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,147000.0,nan
13,0.139,36.819,10.2358,235.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,33000.0,nan
17,0.0849,34.7405,10.7603,580.0,0.5,0.3081,130875.5,0.3156,4,0,0,0,0,65000.0,https://www.mubawab-media.com/ad/8/301/054F/h/thumb_1276397_property_xlarge_81943325.avif
17,0.0849,34.7405,10.7603,1400.0,0.5,0.3081,130875.5,0.3148,4,0,0,0,0,400000.0,https://www.mubawab-media.com/ad/8/301/031F/h/thumb_1276347_property_xlarge_81943062.avif
20,0.0862,36.819,10.2358,2764.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,150000.0,nan
20,0.0862,36.819,10.2358,467.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,120000.0,nan
12,0.3292,35.5047,11.0622,1972.0,0.5,0.4425,1278.45,0.2778,1,0,0,0,0,887000.0,https://www.mubawab-media.com/ad/8/262/788F/h/gallery_81526393.avif
14,0.1179,36.8,10.1,2250.0,0.5,0.3307,110184.0,0.275,1,0,0,0,0,75000.0,https://www.mubawab-media.com/ad/8/300/992F/h/IMG_9792_81942557.avif
3,0.1268,36.8,10.1,171.0,0.5,0.274,110184.0,0.2798,1,0,0,0,0,159000.0,https://www.mubawab-media.com/ad/8/300/980F/h/ezzahra%20%284%29_81942471.avif
23,0.8456,36.844,10.192,1125.0,0.5,0.3403,43985.0,0.3322,1,0,0,0,0,3950000.0,https://www.mubawab-media.com/ad/8/199/864F/h/logo_80860267.avif
1,0.3067,36.899,10.2358,455.0,0.5,0.4235,43985.0,0.3108,3,0,0,0,0,387000.0,https://www.mubawab-media.com/ad/8/300/919F/h/WhatsApp%20Image%202026-02-10%20at%2012.35.21%20PM_81941799.avif
23,0.1484,36.819,10.2358,100.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,35000.0,nan
16,0.0915,36.4561,10.7376,4100.0,0.5,0.4552,154974.0,0.2936,4,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/6/961/719F/h/170798775910_80200514.avif
14,0.1066,36.819,10.2358,508.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,295000.0,nan
13,0.0562,36.81,10.0972,780.0,0.5,0.1523,110184.0,0.2766,4,0,0,0,0,296500.0,https://www.mubawab-media.com/ad/8/300/299F/h/IMG_3511_81935469.avif
1,0.1223,36.819,10.2358,900.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,432000.0,nan
16,0.0915,36.819,10.2358,1207.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,1100000.0,nan
16,0.0485,36.8,10.1,122.0,0.5,0.2426,110184.0,0.2806,4,0,0,0,0,42500.0,https://www.mubawab-media.com/ad/8/219/078F/h/1000003934_81060627.avif
