gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23,0.6177,0.2378,36.8769,10.3247,172.0,1.0,4.0,0,0.5,0.8015,2.0,2562.03,0.3116,4,0,650000.0,https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186202_property_large_81242749.avif,https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186202_property_large_81242749.avif | https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186197_property_large_81242750.avif | https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186206_property_large_81242751.avif | https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186193_property_large_81242752.avif,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,201.0,4.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3345,4,0,980000.0,https://www.mubawab-media.com/ad/8/276/869F/h/l1_81681748.avif,https://www.mubawab-media.com/ad/8/276/869F/h/l1_81681748.avif | https://www.mubawab-media.com/ad/8/276/869F/h/l2_81681749.avif | https://www.mubawab-media.com/ad/8/276/869F/h/l3_81681750.avif | https://www.mubawab-media.com/ad/8/276/869F/h/l4_81681751.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,231.0,5.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3403,1,0,980000.0,https://www.mubawab-media.com/ad/8/177/834F/h/thumb_1182702_property_big_81417350.avif,https://www.mubawab-media.com/ad/8/177/834F/h/thumb_1182702_property_big_81417350.avif,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.3616,0.214,36.8665,10.1647,174.0,5.0,4.0,0,0.5,0.5305,2.0,43985.0,0.3573,4,0,500000.0,https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278522_property_large_81964458.avif,https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278522_property_large_81964458.avif | https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278523_property_large_81964459.avif | https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278524_property_large_81964460.avif | https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278525_property_large_81964461.avif,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
23,0.6177,0.1335,36.8769,10.3247,138.0,3.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3136,4,0,394000.0,https://www.mubawab-media.com/ad/8/084/903F/h/logo1_81960382.avif,https://www.mubawab-media.com/ad/8/084/903F/h/logo1_81960382.avif | https://www.mubawab-media.com/ad/8/084/903F/h/logo2_81960383.avif | https://www.mubawab-media.com/ad/8/084/903F/h/logo3_81960384.avif | https://www.mubawab-media.com/ad/8/084/903F/h/logo4_81960385.avif,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.447,0.2139,36.899,10.2358,136.0,4.0,3.0,0,0.5,0.4235,2.0,43985.0,0.3362,4,0,430000.0,https://www.mubawab-media.com/ad/8/289/614F/h/SALON%20%283%29_81818091.avif,https://www.mubawab-media.com/ad/8/289/614F/h/SALON%20%283%29_81818091.avif | https://www.mubawab-media.com/ad/8/289/614F/h/balcon%20de%20salon_81818092.avif | https://www.mubawab-media.com/ad/8/289/614F/h/chambre%201_81818093.avif | https://www.mubawab-media.com/ad/8/289/614F/h/SALON%20%281%29_81818094.avif,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,90.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3184,4,0,275000.0,https://www.mubawab-media.com/ad/8/277/097F/h/thumb_1232208_property_large_81684435.avif,https://www.mubawab-media.com/ad/8/277/097F/h/thumb_1232208_property_large_81684435.avif | https://www.mubawab-media.com/ad/8/277/097F/h/thumb_1232209_property_large_81684436.avif | https://www.mubawab-media.com/ad/8/277/097F/h/thumb_1232210_property_large_81684437.avif | https://www.mubawab-media.com/ad/8/277/097F/h/thumb_1232211_property_large_81684438.avif,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8,0.0016,0.0415,35.6781,10.0963,95.0,3.0,2.0,1,0.5,0.2424,2.0,178346.92,0.2802,4,0,223532.0,https://www.mubawab-media.com/ad/8/255/537F/h/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_9d2597ab_81460919.avif,https://www.mubawab-media.com/ad/8/255/537F/h/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_9d2597ab_81460919.avif | https://www.mubawab-media.com/ad/8/255/537F/h/WhatsApp%20Image%202025-11-04%20%C3%A0%2012.37.23_f7de1354_81442286.avif | https://www.mubawab-media.com/ad/8/255/537F/h/WhatsApp%20Image%202025-11-06%20%C3%A0%2013.42.49_6419ae1f_81442287.avif | https://www.mubawab-media.com/ad/8/255/537F/h/WhatsApp%20Image%202025-11-12%20%C3%A0%2009.37.20_911c595b_81442288.avif,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3616,0.203,36.8665,10.1647,140.0,4.0,3.0,0,0.5,0.5305,2.0,43985.0,0.3037,4,0,380000.0,https://www.mubawab-media.com/ad/8/304/393F/h/fal02%20%281%29_81977459.avif,https://www.mubawab-media.com/ad/8/304/393F/h/fal02%20%281%29_81977459.avif | https://www.mubawab-media.com/ad/8/304/393F/h/fal07%20%281%29_81977460.avif | https://www.mubawab-media.com/ad/8/304/393F/h/fal01%20%281%29_81977461.avif | https://www.mubawab-media.com/ad/8/304/393F/h/fal03%20%281%29_81977462.avif,1,2,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
1,0.3616,0.203,36.8665,10.1647,150.0,3.0,3.0,1,0.5,0.5305,2.0,43985.0,0.2738,4,0,450000.0,https://www.mubawab-media.com/ad/8/287/221F/h/thumb_1240521_property_large_81793021.avif,https://www.mubawab-media.com/ad/8/287/221F/h/thumb_1240521_property_large_81793021.avif | https://www.mubawab-media.com/ad/8/287/221F/h/thumb_1240522_property_large_81793022.avif | https://www.mubawab-media.com/ad/8/287/221F/h/thumb_1240517_property_large_81793023.avif | https://www.mubawab-media.com/ad/8/287/221F/h/thumb_1240518_property_large_81793024.avif,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,0.3616,0.203,36.8665,10.1647,158.0,4.0,3.0,1,0.5,0.5305,2.0,43985.0,0.3192,4,0,400000.0,https://www.mubawab-media.com/ad/8/304/376F/h/APP%20A6%20IMM%20NOUR%20P0_81977274.avif,https://www.mubawab-media.com/ad/8/304/376F/h/APP%20A6%20IMM%20NOUR%20P0_81977274.avif | https://www.mubawab-media.com/ad/8/304/376F/h/APP%20A6%20IMM%20NOUR%20P1_81977275.avif | https://www.mubawab-media.com/ad/8/304/376F/h/APP%20A6%20IMM%20NOUR%20P2_81977276.avif | https://www.mubawab-media.com/ad/8/304/376F/h/APP%20A6%20IMM%20NOUR%20P4_81977277.avif,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
16,0.5202,0.1952,36.4561,10.7376,45.0,2.0,1.0,1,0.5,0.4552,2.0,154974.0,0.275,4,0,248000.0,https://www.mubawab-media.com/ad/8/297/962F/h/b6cec4a0-1b96-4dfb-bec8-4bfb7e2f6630_81909358.avif,https://www.mubawab-media.com/ad/8/297/962F/h/b6cec4a0-1b96-4dfb-bec8-4bfb7e2f6630_81909358.avif | https://www.mubawab-media.com/ad/8/297/962F/h/a2e4e009-e8b9-4e16-b2c8-7458bb705281_81909359.avif | https://www.mubawab-media.com/ad/8/297/962F/h/d17c2f5d-f558-457f-aa08-5d82fe7e3fa9_81909360.avif | https://www.mubawab-media.com/ad/8/297/962F/h/4df739c5-1799-4f4c-87fd-d64c0be1ae0c_81909361.avif,1,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0.447,0.2577,36.899,10.2358,214.0,4.0,3.0,0,0.5,0.4235,2.0,43985.0,0.3156,4,0,635000.0,https://www.mubawab-media.com/ad/7/996/323F/h/thumb_238943_property_xlarge_78821643.avif,https://www.mubawab-media.com/ad/7/996/323F/h/thumb_238943_property_xlarge_78821643.avif | https://www.mubawab-media.com/ad/7/996/323F/h/thumb_901244_property_xlarge_78820312.avif | https://www.mubawab-media.com/ad/7/996/323F/h/thumb_901236_property_xlarge_78820313.avif | https://www.mubawab-media.com/ad/7/996/323F/h/thumb_901228_property_xlarge_78820317.avif,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.447,0.2577,36.899,10.2358,104.0,3.0,2.0,1,0.5,0.4235,2.0,43985.0,0.2746,4,0,530000.0,https://www.mubawab-media.com/ad/8/093/751F/h/thumb_1015631_property_xlarge_79786133.avif,https://www.mubawab-media.com/ad/8/093/751F/h/thumb_1015631_property_xlarge_79786133.avif | https://www.mubawab-media.com/ad/8/093/751F/h/thumb_1015630_property_xlarge_79786134.avif | https://www.mubawab-media.com/ad/8/093/751F/h/thumb_1015637_property_xlarge_79786135.avif | https://www.mubawab-media.com/ad/8/093/751F/h/thumb_1015632_property_xlarge_79786136.avif,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0.447,0.2577,36.899,10.2358,150.0,4.0,3.0,0,0.5,0.4235,2.0,43985.0,0.3152,4,0,630000.0,https://www.mubawab-media.com/ad/7/997/821F/h/thumb_921207_property_xlarge_79013324.avif,https://www.mubawab-media.com/ad/7/997/821F/h/thumb_921207_property_xlarge_79013324.avif | https://www.mubawab-media.com/ad/7/997/821F/h/thumb_553794_property_xlarge_78835925.avif | https://www.mubawab-media.com/ad/7/997/821F/h/thumb_553793_property_xlarge_78835926.avif | https://www.mubawab-media.com/ad/7/997/821F/h/thumb_553797_property_xlarge_78835927.avif,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.3732,0.1976,35.8245,10.6346,95.0,3.0,2.0,1,0.5,0.2902,2.0,150620.48,0.3085,4,0,250000.0,https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.03%20%287%29_81800522.avif,https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.03%20%287%29_81800522.avif | https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.04%20%281%29_81800523.avif | https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.02%20%286%29_81800524.avif | https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.01_81800525.avif,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,0.9835,0.4514,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,4,0,419000.0,nan,https://www.mubawab-media.com/promotion/4/518F/pictures/h/2_81322059.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/1_81322058.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/3_81322060.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/4_81322061.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.6177,0.4116,36.8769,10.3247,119.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3302,4,0,605000.0,https://www.mubawab-media.com/ad/7/903/087F/h/VUE%206_44687753_73907093.avif,https://www.mubawab-media.com/ad/7/903/087F/h/VUE%206_44687753_73907093.avif | https://www.mubawab-media.com/ad/7/903/087F/h/VUE%202_44687754_73907094.avif | https://www.mubawab-media.com/ad/7/903/087F/h/VUE%203_44690511_73907095.avif | https://www.mubawab-media.com/ad/7/903/087F/h/VUE%205_44690512_73907096.avif,1,2,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
1,0.447,0.2577,36.899,10.2358,129.0,4.0,3.0,0,0.5,0.4235,2.0,43985.0,0.3144,4,0,817920.0,https://www.mubawab-media.com/ad/8/257/527F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_41e372a0_81462149.avif,https://www.mubawab-media.com/ad/8/257/527F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_41e372a0_81462149.avif | https://www.mubawab-media.com/ad/8/257/527F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_cd29713e_81462147.avif | https://www.mubawab-media.com/ad/8/257/527F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_1faa8bf4_81462148.avif | https://www.mubawab-media.com/ad/8/257/527F/h/WhatsApp%20Image%202025-11-13%20%C3%A0%2011.33.43_e154bac4_81462150.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
23,0.9835,0.4514,36.819,10.1658,65.0,2.0,1.0,1,0.5,0.5524,2.0,2562.03,0.3273,4,0,370000.0,https://www.mubawab-media.com/ad/7/907/104F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114548_81739644.avif,https://www.mubawab-media.com/ad/7/907/104F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114548_81739644.avif | https://www.mubawab-media.com/ad/7/907/104F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114817_81739645.avif | https://www.mubawab-media.com/ad/7/907/104F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114750_81739646.avif | https://www.mubawab-media.com/ad/7/907/104F/h/Capture%20d%27%C3%A9cran%202025-12-22%20114646_81739647.avif,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
20,0.3129,0.1782,36.8,10.1,145.0,1.0,3.0,1,0.5,0.3807,2.0,110184.0,0.2794,4,0,280000.0,https://www.mubawab-media.com/ad/8/301/465F/h/1_81947454.avif,https://www.mubawab-media.com/ad/8/301/465F/h/1_81947454.avif | https://www.mubawab-media.com/ad/8/301/465F/h/6_81947455.avif | https://www.mubawab-media.com/ad/8/301/465F/h/2_81947456.avif | https://www.mubawab-media.com/ad/8/301/465F/h/3_81947457.avif,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,121.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.2762,4,0,340000.0,https://www.mubawab-media.com/ad/8/283/657F/h/589988999_1999865923923607_4049922561364588805_n_81756299.avif,https://www.mubawab-media.com/ad/8/283/657F/h/589988999_1999865923923607_4049922561364588805_n_81756299.avif | https://www.mubawab-media.com/ad/8/283/657F/h/591794293_1564383151354188_6257686888161627831_n_81756300.avif | https://www.mubawab-media.com/ad/8/283/657F/h/591909842_1888096305122213_5160884761147607948_n_81756305.avif | https://www.mubawab-media.com/ad/8/283/657F/h/591551123_4027793590698685_7218404436427945289_n_81756302.avif,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,130.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3116,4,0,360000.0,https://www.mubawab-media.com/ad/8/295/248F/h/a487ad88-4922-404a-972d-4a15b88b6f78_81880231.avif,https://www.mubawab-media.com/ad/8/295/248F/h/a487ad88-4922-404a-972d-4a15b88b6f78_81880231.avif | https://www.mubawab-media.com/ad/8/295/248F/h/e0bd298b-0f41-4f46-8e4b-d8f286b746f4_81880232.avif | https://www.mubawab-media.com/ad/8/295/248F/h/8baa3564-dd36-4feb-86ca-15ac1f402292_81880233.avif | https://www.mubawab-media.com/ad/8/295/248F/h/698f8f4e-a1a4-4fdf-9398-1f2353b168e7_81880234.avif,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,136.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.2762,4,0,420000.0,https://www.mubawab-media.com/ad/8/283/678F/h/577879951_1924173805196498_8839649052349571021_n_81756479.avif,https://www.mubawab-media.com/ad/8/283/678F/h/577879951_1924173805196498_8839649052349571021_n_81756479.avif | https://www.mubawab-media.com/ad/8/283/678F/h/588526178_4428975133997979_4393573018610077695_n_81756480.avif | https://www.mubawab-media.com/ad/8/283/678F/h/589732820_1304963724652414_4955383475033365629_n_81756481.avif | https://www.mubawab-media.com/ad/8/283/678F/h/589128031_861842629675169_8547702186709040553_n_81756482.avif,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16,0.3738,0.1583,36.4561,10.7376,62.0,2.0,2.0,1,0.5,0.4454,2.0,154974.0,0.3124,4,0,255000.0,https://www.mubawab-media.com/ad/8/294/092F/h/thumb_1268309_property_xlarge_81865127.avif,https://www.mubawab-media.com/ad/8/294/092F/h/thumb_1268309_property_xlarge_81865127.avif | https://www.mubawab-media.com/ad/8/294/092F/h/thumb_1268310_property_xlarge_81865128.avif | https://www.mubawab-media.com/ad/8/294/092F/h/thumb_1268305_property_xlarge_81865129.avif | https://www.mubawab-media.com/ad/8/294/092F/h/thumb_1268306_property_xlarge_81865130.avif,1,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.2885,0.2257,35.8604,10.5953,100.0,1.0,3.0,0,0.5,0.3642,2.0,150620.48,0.3132,4,0,400000.0,https://www.mubawab-media.com/ad/8/301/994F/h/WhatsApp%20Image%202026-02-11%20at%2018.26.20_81953007.avif,https://www.mubawab-media.com/ad/8/301/994F/h/WhatsApp%20Image%202026-02-11%20at%2018.26.20_81953007.avif | https://www.mubawab-media.com/ad/8/301/994F/h/WhatsApp%20Image%202026-02-11%20at%2018.26.20%20%282%29_81953008.avif | https://www.mubawab-media.com/ad/8/301/994F/h/WhatsApp%20Image%202026-02-11%20at%2018.26.19_81953009.avif | https://www.mubawab-media.com/ad/8/301/994F/h/WhatsApp%20Image%202026-02-11%20at%2018.26.17_81953010.avif,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,0.5933,0.1121,36.844,10.192,140.0,4.0,3.0,0,0.5,0.3403,2.0,43985.0,0.2738,4,0,310000.0,https://www.mubawab-media.com/ad/8/003/736F/h/20240925_103533_78898410.avif,https://www.mubawab-media.com/ad/8/003/736F/h/20240925_103533_78898410.avif | https://www.mubawab-media.com/ad/8/003/736F/h/20240925_103538_78898408.avif | https://www.mubawab-media.com/ad/8/003/736F/h/20240925_102401_78898409.avif | https://www.mubawab-media.com/ad/8/003/736F/h/20240925_102419_78898411.avif,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,134.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3467,4,0,674000.0,https://www.mubawab-media.com/ad/8/286/498F/h/photo_00_81785363.avif,https://www.mubawab-media.com/ad/8/286/498F/h/photo_00_81785363.avif | https://www.mubawab-media.com/ad/8/286/498F/h/photo_01_81785364.avif | https://www.mubawab-media.com/ad/8/286/498F/h/photo_02_81785365.avif | https://www.mubawab-media.com/ad/8/286/498F/h/photo_03_81785366.avif,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0.6177,0.6947,36.8769,10.3247,110.0,4.0,3.0,1,0.5,0.8015,2.0,2562.03,0.2694,4,0,375000.0,https://www.mubawab-media.com/ad/8/218/716F/h/gallery_81056240.avif,https://www.mubawab-media.com/ad/8/218/716F/h/gallery_81056240.avif | https://www.mubawab-media.com/ad/8/218/716F/h/gallery_81056241.avif | https://www.mubawab-media.com/ad/8/218/716F/h/gallery_81056242.avif | https://www.mubawab-media.com/ad/8/218/716F/h/gallery_81056243.avif,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,0.6177,0.6947,36.8769,10.3247,106.0,3.0,2.0,1,0.5,0.8015,2.0,2562.03,0.2694,4,0,250000.0,https://www.mubawab-media.com/ad/8/262/776F/h/gallery_81526310.avif,https://www.mubawab-media.com/ad/8/262/776F/h/gallery_81526310.avif | https://www.mubawab-media.com/ad/8/262/776F/h/gallery_81526311.avif | https://www.mubawab-media.com/ad/8/262/776F/h/gallery_81526312.avif | https://www.mubawab-media.com/ad/8/262/776F/h/gallery_81526313.avif,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.9835,0.208,36.819,10.1658,112.0,3.0,2.0,1,0.5,0.5524,2.0,2562.03,0.2694,1,0,590478.0,https://www.mubawab-media.com/ad/8/271/216F/h/gallery_81621523.avif,https://www.mubawab-media.com/ad/8/271/216F/h/gallery_81621523.avif,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.9835,0.208,36.819,10.1658,128.0,3.0,3.0,1,0.5,0.5524,2.0,2562.03,0.2694,1,0,539994.0,https://www.mubawab-media.com/ad/8/271/217F/h/gallery_81621524.avif,https://www.mubawab-media.com/ad/8/271/217F/h/gallery_81621524.avif,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.9835,0.208,36.819,10.1658,62.0,2.0,1.0,1,0.5,0.5524,2.0,2562.03,0.2694,1,0,260778.0,https://www.mubawab-media.com/ad/8/271/219F/h/gallery_81621526.avif,https://www.mubawab-media.com/ad/8/271/219F/h/gallery_81621526.avif,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,126.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.2762,4,0,310000.0,https://www.mubawab-media.com/ad/8/283/801F/h/553813120_4272564002963768_1771023649762954099_n_81794114.avif,https://www.mubawab-media.com/ad/8/283/801F/h/553813120_4272564002963768_1771023649762954099_n_81794114.avif | https://www.mubawab-media.com/ad/8/283/801F/h/551714141_1469196440892215_8242207669947390308_n_81794115.avif | https://www.mubawab-media.com/ad/8/283/801F/h/552238721_1840828450119061_2489078039800586239_n_81794116.avif | https://www.mubawab-media.com/ad/8/283/801F/h/552254860_1090075382893678_2736617442547251638_n_81794117.avif,1,2,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
23,0.6177,0.1335,36.8769,10.3247,138.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.2782,4,0,394000.0,https://www.mubawab-media.com/ad/8/287/205F/h/550470467_2290440904736990_8862465445398018373_n_81792884.avif,https://www.mubawab-media.com/ad/8/287/205F/h/550470467_2290440904736990_8862465445398018373_n_81792884.avif | https://www.mubawab-media.com/ad/8/287/205F/h/551181425_724461487273369_6205733951566673799_n_81792887.avif | https://www.mubawab-media.com/ad/8/287/205F/h/550332034_1982577065618889_3748607818803129553_n_81792885.avif | https://www.mubawab-media.com/ad/8/287/205F/h/551153124_772310762100499_8875586048790696260_n_81792886.avif,1,2,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
20,0.3732,0.1976,35.8245,10.6346,95.0,3.0,2.0,1,0.5,0.2902,2.0,150620.48,0.3085,4,0,250000.0,https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.03%20%287%29_81800522.avif,https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.03%20%287%29_81800522.avif | https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.04%20%281%29_81800523.avif | https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.02%20%286%29_81800524.avif | https://www.mubawab-media.com/ad/8/287/936F/h/WhatsApp%20Image%202026-01-13%20at%2016.25.01_81800525.avif,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20,0.3732,0.1976,35.8245,10.6346,134.0,4.0,3.0,0,0.5,0.2902,2.0,150620.48,0.3317,4,0,220000.0,https://www.mubawab-media.com/ad/8/287/935F/h/WhatsApp%20Image%202026-01-16%20at%2009.45.40%20%283%29_81800512.avif,https://www.mubawab-media.com/ad/8/287/935F/h/WhatsApp%20Image%202026-01-16%20at%2009.45.40%20%283%29_81800512.avif | https://www.mubawab-media.com/ad/8/287/935F/h/WhatsApp%20Image%202026-01-16%20at%2009.45.41_81800513.avif | https://www.mubawab-media.com/ad/8/287/935F/h/WhatsApp%20Image%202026-01-16%20at%2009.45.40%20%288%29_81800514.avif | https://www.mubawab-media.com/ad/8/287/935F/h/WhatsApp%20Image%202026-01-16%20at%2009.45.40%20%287%29_81800515.avif,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
23,0.9835,0.4514,36.819,10.1658,90.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.2694,4,0,530000.0,https://www.mubawab-media.com/ad/8/299/575F/h/gallery_81928561.avif,https://www.mubawab-media.com/ad/8/299/575F/h/gallery_81928561.avif | https://www.mubawab-media.com/ad/8/299/575F/h/gallery_81928562.avif | https://www.mubawab-media.com/ad/8/299/575F/h/gallery_81928563.avif | https://www.mubawab-media.com/ad/8/299/575F/h/gallery_81928564.avif,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
23,0.9835,0.4514,36.819,10.1658,223.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.2714,4,0,1800000.0,https://www.mubawab-media.com/ad/8/298/722F/h/gallery_81919804.avif,https://www.mubawab-media.com/ad/8/298/722F/h/gallery_81919804.avif | https://www.mubawab-media.com/ad/8/298/722F/h/gallery_81919805.avif | https://www.mubawab-media.com/ad/8/298/722F/h/gallery_81919806.avif | https://www.mubawab-media.com/ad/8/298/722F/h/gallery_81919807.avif,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0.9835,0.4514,36.819,10.1658,145.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.2694,4,0,550000.0,https://www.mubawab-media.com/ad/8/294/505F/h/gallery_81869658.avif,https://www.mubawab-media.com/ad/8/294/505F/h/gallery_81869658.avif | https://www.mubawab-media.com/ad/8/294/505F/h/gallery_81869659.avif | https://www.mubawab-media.com/ad/8/294/505F/h/gallery_81869661.avif | https://www.mubawab-media.com/ad/8/294/505F/h/gallery_81869663.avif,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
23,0.6177,0.0491,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,4,0,240000.0,nan,https://www.mubawab-media.com/promotion/4/547F/pictures/h/MARBELLA_81612983.avif | https://www.mubawab-media.com/promotion/4/547F/pictures/h/1010_81618564.avif | https://www.mubawab-media.com/promotion/4/547F/pictures/h/Rendu%20Marbella_Hall%20d%27accueil_05_81612984.avif | https://www.mubawab-media.com/promotion/4/547F/pictures/h/Rendu%20Marbella_Hall%20d%27accueil_02%20_81612985.avif,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.6177,0.4116,36.8769,10.3247,122.0,3.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3302,2,0,850000.0,https://www.mubawab-media.com/ad/7/909/493F/h/VUE%202_74821761.avif,https://www.mubawab-media.com/ad/7/909/493F/h/VUE%202_74821761.avif | https://www.mubawab-media.com/ad/7/909/493F/h/01_74821762.avif,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0
