id,type_annonce,type_bien,description,prix_affiche,devise,ville,gouvernorat,localisation_complete,image_url
922668357375824,Location,Autre,"8 TND ﻟﻠﻜﺮاء Ras El Djebel, Aryanah, Tunisia",8 TND,TND,Aryanah,Tunis,"Aryanah, Tunis",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/630499793_1995345174357041_8110591826675552171_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=RbgVdY_w5aMQ7kNvwGb4Vgb&_nc_oc=Adk2cUUriveYSyiDGBV3f3GIAceHUwqEFhP-QmPYrYW29IttQpuiKqpfzLacn4ApeQA&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=j4RNOFNdwig5cA0L8FntPg&oh=00_AfvD-w5nu5GLK9ccsRdRYgYWZZHJayvNxZnQQrLT0vcBGw&oe=69994277
2283149012113400,Location,Autre,380 TND Alouer Tunis,380 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/579678141_1721215601894001_7860647671631820171_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Z8My-iX3JXgQ7kNvwHYfSTw&_nc_oc=Adm_ZoArv0zOUyDcWHx4SzkEEcROvyWlyNN5-pmqpujnYXt-Xliu1nAL9DBt27wOOGo&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_Afv1u04huVRf0R4wc-csmCoH7_vk83_ZcDQH6Gzsb_6_ew&oe=69995ACA
1490705358817594,Location,Appartement S+1,1 500 TND À LOUER - S+1 Neuf à Aïn Zaghouan Le Kram,1 500 TND,TND,Aïn,Zaghouan,"Aïn, Zaghouan",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/571335812_1202184951959124_6584814671369968258_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=9sWBuMeVV-QQ7kNvwEB2v_a&_nc_oc=AdlBAeZWcfdzCxqpJ7u876mCz5khgmbkGCDRMFgMZX5_KSSqcPw7XlskUprGWkUhvl8&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_Afuue6hkm2JgXoE4zHBYPq0Hl-LzxJv6cOongn8tN6kF8Q&oe=699962C7
1471730170262617,Location,Maison/Villa,470 TND Maison à louer Raoued,470 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/490911726_1800968117132503_8431026333110098821_n.jpg?stp=c0.84.768.768a_cp6_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=946e27&_nc_ohc=vWlEZQ_OdgwQ7kNvwEHR_BE&_nc_oc=AdmxQxVu9gFjSrpxaZcu9-NUnXtJeFplEfiKqONjTg4jlaA_66D55q0tFtIALRqmlVk&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AfsRYchluF7flFM-jVU9mE1CcILY31K8eMQ9bzwRIYao5Q&oe=69994041
1156488116371727,Location,Autre,9 500 TND Dépôt mornaguia Tunis,9 500 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/629304396_1720540538921304_3295425849493962049_n.jpg?stp=c0.90.816.816a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=_f8XzUZlxq0Q7kNvwHaU7oS&_nc_oc=AdkY0EFxleVS5DxqTqyw89qiJq7mt54huRt7gY2kkvKtnc_gL1iThW7y3IfC8rTchRw&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AfudUKfM3FOUbIliCtp2lwkYrERjdHw7Gno7KV7oJ2Rs9A&oe=69993C35
678267174564639,Location,Maison/Villa,Gratuit Étage de villa S+3 Ariana,,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t45.5328-4/488449413_1609616276364894_6004122627860003860_n.jpg?stp=c149.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=5SXrImtSDXIQ7kNvwGGD32O&_nc_oc=AdljYIBxjjZjDxEcC-MjTpgopTNoei3hB8Ea73Ekq26FP2T6ziouYSGnVTDAmSf1dw4&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AfsgKawG66Ve93gIWl-B9nVMuNCJ4d6_tEYpnoVhiudzlw&oe=69995E27
2126515874553654,Location,Duplex,340 000 TND Duplex à mourouj 3 El Mourouj,340 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/623016658_25489424877346524_778192951584230536_n.jpg?stp=c0.84.768.768a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=qZPYYaplrYkQ7kNvwFRyOkY&_nc_oc=AdmcwWqg_EK-nhVEtxcc9g6ir9XfMEsxHlhN1mF06S-UFkwqKAYB-bkSx4okw4Vd4lo&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AftuCY0ZN_-lYMGsnZYr4yD-8212QQpSqIVEQXUQApDP_g&oe=69996374
2185517072192538,Location,Appartement S+2,1 500 TND 🏡 À LOUER – Appartement S+2 Neuf 📍 Ain Zaghouan ✨ S+2 jamais habité Le Kram,1 500 TND,TND,Zaghouan,Zaghouan,Zaghouan,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/627400547_1448716410162585_1503404523381515819_n.jpg?stp=c0.40.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=HUp1mUutQgMQ7kNvwELoVv3&_nc_oc=AdnKik1bEkRijcJ5J02xJWVBk5tRTR6MdMx1W3VrtBTQUbNeAJ4IcxaiJG7aEU1UnKs&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AfuRDdNbw4IPh6so0nAsoVWY83lG8JptJeYQOp8WY12yyA&oe=699936AF
3297013450465130,Location,Autre,111 111 TND Dépôt La Marsa,111 111 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/625843333_1466326778248037_6004015869884977599_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=s1NF3fAl3nEQ7kNvwFYYl-g&_nc_oc=AdmccPpgwps8MWSkEctnHyTWI-AGN0f3DAYpzBKe9xmhj2WaNUJpPSXJadTnK73_Bwo&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AfuWvfAQejebBktWWcGLGQ8KJ0zGGMh_OBJ6md3izc7Bwg&oe=69996954
894901960003076,Location,Autre,6 000 TND A louer garance libre Tunis,6 000 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/632312087_1226406479040975_866013682072102986_n.jpg?stp=c0.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=Ps3yzDuU9tYQ7kNvwH5o7dN&_nc_oc=AdmlvrQ2XuiSnBn2W9-8aLJaI9xFDSmVI23sla4TkLE_XOz-PNkBftTxEI3pfq8J7HI&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AftTYyJzSGVpOKb9zipEsfIeef7vaQ5RQdt3gpvF6LtLNw&oe=699963B3
725055540672260,Location,Appartement S+1,1 500 TND ✨ S+1 Meublé avec Terrasse à Louer – Aïn Zaghouan Nord La Soukra,1 500 TND,TND,Louer,Zaghouan,"Louer, Zaghouan",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/603765540_1797094437665933_3152343835422964357_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=-h0A3J4FwvUQ7kNvwFd5acg&_nc_oc=AdkI1cqcw6c-yTlNnHoYV6k29xQhEaOdMrptR8yqUrDpWmFL6Z6zYnJ3tau8VGFMvpE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=vLeAAnOb9VNV1pzSvOQkUg&oh=00_AfvjTkMUc4ZI5EU_fv780iSTJ3bUOJgB2pI5F-QhIMco0A&oe=69996D6D
754219804032516,Location,Autre,480 TND A louer Tunis,480 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/625355241_26823770110556595_7280999737750978878_n.jpg?stp=c0.132.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=UpBeUHl5AHcQ7kNvwGc2-2m&_nc_oc=Adnl_h2rYfHfZvXKofl25R_O0Y07kR8yCP-TroNARxSLZ-OmT4OfizIQJ1s8kmlOGC4&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfssbCDKJ7zP97fBz8TB0APGxQ4NYmuWBQ8iqYNIeJfQyw&oe=6999478A
1444138457309093,Location,Appartement S+2,289 000 TND À VENDRE - Appartement S+2 | Direct Promoteur A la nouvelle soukra Le Kram,289 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/619609286_1403423911527390_8657727430427528392_n.jpg?stp=c109.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=CrrzJNz1BBQQ7kNvwHJCqBh&_nc_oc=AdmcOW30uTMVroKqajQ5c2LeMUY0Ee8ZioRwbwPUlBH6v1R9BbtHm2jnswxncUu7qAE&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfvkEQtpWVn0nF2KqqME5RfJDbfqb3hDEM2bu3rklfyXCQ&oe=6999579A
2969139389947970,Location,Appartement S+1,900 TND appartement s+1 a hammamet nord Hammamet,900 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/632877003_1823424568366173_3566261375742479189_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=mSsK9leg1oAQ7kNvwFAgtZM&_nc_oc=AdkT3GPgzC3cojNda-XeIz6Mddj578GzTirNlp93NvgrQ203mAid3fAHoW2fexZRAnw&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AftAIS9FstRGC_MhEwNQmFopq6SHNd1V-BcrfcG6Sfxt7Q&oe=69993D2E
1411145630496937,Location,Duplex,3 800 TND Duplex S+4 avec Jardin Proche de Carrefour La Marsa Le Kram,3 800 TND,TND,Proche de,Tunisie,"Proche de, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/615319844_858953006899586_8920951745093378477_n.jpg?stp=c0.76.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=eazUz6XrRmoQ7kNvwFCQ6dD&_nc_oc=AdkunNGbw4KBP-opLLRDlOewXZLrxLqqHcKBm7ei4nvOTWHFLY_iGThkqbxflGjJd4k&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfvFfJaPSgXDVukxKsGLNFJQEnfTjKjNfwIPQzv5k-RaUw&oe=69994208
818413277919256,Location,Appartement S+2,1 550 TND À louer – S2 haut standing avec jardin et parking Tunis,1 550 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/605978576_1911742546890211_4584575889539280524_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=JFO1shgjoq0Q7kNvwFbQvqH&_nc_oc=AdllfkYHaWoCkMHhraP6IWFbamG3wcMPe0MkqOgaxMgNJg3NwBhb5zR_i86Fa9hNOMI&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfsLDp5k0gJMrFxEKN0R4NGKI2jYv1EMWjwCBR239Aj3Vg&oe=699937C8
1774749783928884,Location,Appartement S+2,200 000 TND 210 000 TND À Vendre : Bel Appartement S+2 – Rades Méliane (City Gardé),200 000 TND,TND,Vendre,Tunisie,"Vendre, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/619276795_10225750415705960_2711197100261838431_n.jpg?stp=c0.492.1220.1220a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=_8KTacctzEEQ7kNvwHfIfyS&_nc_oc=Adnl6N-qovBGTyLCKStCXStpop8ruzw_lZo5oSNA3sf2Pd4VkUxKxv_-JkzHhuGiQ-Y&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfthDBUZP7bu_LMNUZwXCLQ8X3gv9Dr3c9OJrM3QYkappg&oe=6999467C
1427409115758901,Location,Autre,18 000 TND Le Kram,18 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t45.5328-4/630171974_749201661244607_7873971529862090743_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=247b10&_nc_ohc=jl6gu5hHFEIQ7kNvwHgNr5h&_nc_oc=Adnb0daYwtj3-IYemVTcU20XsrNDjqtmNCDPWftbTwkyokBi0bDpyrm4VBDV8uj0iq8&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfvOimjH9N0_SHT_eq-NVghYumLBqQvXu_JXiDpoSxov5g&oe=6999622E
770728745475052,Location,Studio,500 TND Studio Manouba La Manouba,500 TND,TND,Manouba,Manouba,Manouba,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/627683567_25835450142812963_3348424872943631246_n.jpg?stp=c159.0.963.963a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=8MQnLSV6VUgQ7kNvwGgU5Gx&_nc_oc=Adkg76vUczt7OoVUEv5X-0ceI3kRkBy_e-Nh1KbgcTcI54OAf91C_b6OzBkCGI1tKpU&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfsAqZWWEDFnX4QVJOIEixCTi46dMq2yA-bE6TgxK3AzlQ&oe=69995C51
3168211453477565,Location,Appartement S+1,1 350 TND 🟢location annuelle 🟢 Appartement s+1 de 76 m2 au 1éme étage d’une résidence avec ascenseur à hamma Hammamet,1 350 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/633992690_905943782187550_5218536741882231539_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=2GgQXI7__94Q7kNvwG_MeVw&_nc_oc=AdkqcSrD8XXRuXxjwDvhO86M9BUoKKPLrmrzHVb9PTRL5GoQ9-UamlCWQfA1DQhZ75s&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfuPXJpP1W2P7tp0qxff1KrabnuxBYzrJ255BNxIHvzxVg&oe=6999573F
1697077094317794,Location,Appartement S+2,1 400 TND À louer – S+2 jamais habité – Nouvelle Soukra – 1400 DT/mois 📍 Emplacement : Nouvelle Soukra Le Kram,1 400 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/579097530_988151196861081_7852495271890977026_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=zWJ-ghNR9LEQ7kNvwEVVKhD&_nc_oc=AdlTZPNYWs8FfxGktK1UONMJgK1fjaRfl4IgE__nDKx2QEYp608krpPb1o0WBl2jaOk&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=T4VUVg2Awan7_rpMjsDzRg&oh=00_AfuS-f7zo4i9r3UcJH-_6fmneKPHiATOwLEcujXbzoBixw&oe=6999674B
1310907453502805,Location,Autre,"300 TND قاراج للكراء Sidi Tabet, Tunis, Tunisia",300 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/585773701_3221924261306100_8395070533080295587_n.jpg?stp=c0.321.1076.1076a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=N-N3IXl3m9QQ7kNvwHhnk3P&_nc_oc=AdmSfJuOLis5DjDhBUzaOUcY8xdIbbINqeMS4hyEz6Nq7li8RmDWdwb2xB6ttuT_pVs&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_Afssivjqo7AkweFzKVUNAG2He9qHAbujcjtC14rDUUWDWg&oe=69994FF0
2442202769582923,Location,Appartement S+2,1 450 TND S+2 vide soukra parc Tunis,1 450 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/616305952_919085337449176_2431674578552857536_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=wG3hajUERu8Q7kNvwG1Vyqy&_nc_oc=AdmW-A-nJ571Q1YxPUhaS6D0zFYBO2hN9jjLbKC3uhuLuQ8lIhCQ8TMGm96QcMOoGbg&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AfuUX8kr6gjHnQTpyhTA9I9lC6cAhdLxrwfPa86oG7Jxmg&oe=699948DF
1993800954884406,Location,Autre,100 TND A louer Tunis,100 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/623259667_1959957031585798_4368859891664591094_n.jpg?stp=c0.281.688.688a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=bcrxZlAy05kQ7kNvwGrFJbG&_nc_oc=Adm5cqOu-DCiVSZ2kn5K8RBrR4lB9DgH_ORMjnQvHRGI5jGiCUzFoG6KVaIEtPCv6lw&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AfvCQtIxrG04w6KzgmP6d0Sf0Qjc-WJ_hiE52Mh9JTtvog&oe=69994FC1
1309220321226595,Location,Autre,450 TND منزل للكراء طريق بنزرت المنيهلة win le CNAM nhej li m9abll baldiett rafeha Tunis,450 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/622685458_2166578283875374_7882152241739202791_n.jpg?stp=c0.90.816.816a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=rvlGKs2AuIEQ7kNvwHBmhIT&_nc_oc=AdnA0g8S7--3M-kxl_JJu1KLiMebN8yAbuO_Vmr13czU-TDmGx64KDOCCd926skM-Q8&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_Afs5HWX-uTKW6yg0vF-zj_GuWhbXkBoU2Z6uM2oJsigaiw&oe=69993615
1946549192941442,Location,Autre,"170 TND منزل للبيع Djedeïda, Banzart, Tunisia",170 TND,TND,Banzart,Tunis,"Banzart, Tunis",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/634048771_4484963271762969_3378202478456603624_n.jpg?stp=c564.0.921.921a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=N4L-ohp038wQ7kNvwHZzI4j&_nc_oc=Adm1baKunrhM6F0K3aDTrCUvOMilOye0Gc6zCQFkvN7mBR1I9dRAxwjJM6d8ypxwWZk&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_Aft1KcFe7-wVFWdl_xrdBELrtipUFDmV0r9H8_3haK3rmA&oe=6999597B
1824471598263620,Location,Autre,Gratuit محل كراء في باب الخضراء Tunis,,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/635351216_2706984286348823_3787669439773062376_n.jpg?stp=c0.135.1224.1224a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=IT99QSxE7goQ7kNvwE06nlF&_nc_oc=Adm-DxSDblchirjvvD9Aa9lIF2pduvX7yZHUU7M4hHg5_OQXJ3pChz-1Lm5XKB9KjrM&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AftuYBgXaj3QWSD4xf3MiIWaONVKGha9Vrbugfb4YfqFZQ&oe=699947F1
1457897355766110,Location,Autre,98 000 TND ايجى اشري #دار_ستيل_عربي🏡 و فيها جنينة مزيانة 📲 Hammamet,98 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/628067948_1929990357626755_8432277790888754392_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=cI1noTZyQRsQ7kNvwGCHdyP&_nc_oc=AdlriqO_XUJuZpnCzoxLd8xFdVFGzT2vp8_hK4m1Lx_D9b1SxqfdD5CTiJcIkkj5SSw&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AfuIEoH7263aK0AdobcG6tJ_oVg-CuPcduQAfVvyW4fM6A&oe=699960BA
901237855836521,Location,Local Commercial,3 000 TND Local commercial a louer aux jardin de Carthage Le Kram,3 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/632529823_1293755852813362_3933473326360516489_n.jpg?stp=c0.39.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=fZkXY9PzyIwQ7kNvwHspll3&_nc_oc=Adn17RwmoCZL0YfeJR4UXZ88oM0GHP36ZPx1LONlr9s1rx5C7XPOXgyVpbkSEkwqosM&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AfvvxN_qcARZIVzlM_T-8LyJodKt-f49HYJ5AS0bPxZk0g&oe=69996B49
1437650318051537,Location,Studio,380 TND Studio meublé El Mourouj,380 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/631989583_1425818565943645_7275628268591148460_n.jpg?stp=c0.132.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Ye5hscgLWg8Q7kNvwEU7RND&_nc_oc=Adn9tsX-u1DO1NkUM6MeWjjn9OjT3KI0hTxAl9wMzzZWG7iUeBQsB0YzX9KwMJO_ydY&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AfssTcjNFf2J5M8JjfTN6VZ0jl5d80SMIwbGhlfWeFsBWw&oe=69994C4D
933465596291214,Location,Appartement S+1,1 250 TND S+1 à louer au RDC – La Marsa Avec une grande terrasse La Marsa,1 250 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/631448408_1424562259162931_9221221940836038111_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=XjoXtFWj7k8Q7kNvwFCyPnR&_nc_oc=AdluEBgDoB1TbWES_pxyYGCSUi7rj8mV9oeCjkNqBGnHpB9hGsP3jeHsKU0HRZ7yTXQ&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=4-ywNYDKJjSozh0FTQ46Pg&oh=00_AfsqY1FVwQ0EzI8QNcC19zA4JyAfNxGnvoxZAEZZD-myEg&oe=699964E9
1374500004061130,Location,Autre,300 TND منزل ذو طابقين Douar Hicher,300 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/600376719_2030915497673958_195222886479157253_n.jpg?stp=c0.436.1080.1080a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=9c2tvV-864wQ7kNvwH5CYtu&_nc_oc=AdlCJcgmvKyWQFtG5CnQNStAboqBHt2qG9huz75zl2EuSqqtQfOfilUjm2_CxfV-r9s&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HmadSPlMWq8birTnq47How&oh=00_AfuQu5zq6mpbJWr0h5usSCf2em9CHl_QIuMp8N6tOKx1Hg&oe=69995980
1383515363519553,Location,Appartement,800 TND Appartement à louer La Manouba,800 TND,TND,Manouba,Manouba,Manouba,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/633227650_122190542876460572_8077050900099384879_n.jpg?stp=c0.79.960.960a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=LOxoAQ4dMtMQ7kNvwF01DP7&_nc_oc=AdkVOQlbZJ-hUHmL6NaFbOvD4w18AUHfAC5by7Eo4sILr-om_2_Nz_tjnHghcloOy2U&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=HmadSPlMWq8birTnq47How&oh=00_Aftbxvyn2EId-5ERcklWnKv437Bsi0g1b2j2jNsrhjitog&oe=69994F3F
