gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url,images
16,0.2753,36.4561,10.7376,2400.0,0.5,0.4454,154974.0,0.3176,1,0,2,0,0,3950000.0,https://www.mubawab-media.com/ad/8/056/576F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_79423908.avif,https://www.mubawab-media.com/ad/8/056/576F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_79423908.avif
16,0.0756,36.4561,10.7376,315.0,0.5,0.4552,154974.0,0.3192,1,0,2,0,0,378000.0,https://www.mubawab-media.com/ad/8/257/607F/h/thumb_1213931_property_large_81463000.avif,https://www.mubawab-media.com/ad/8/257/607F/h/thumb_1213931_property_large_81463000.avif
16,0.0756,36.4561,10.7376,792.0,0.5,0.4552,154974.0,0.2714,1,0,2,0,0,950000.0,https://www.mubawab-media.com/ad/8/152/051F/h/terrain-a-vendre-2_80368224.avif,https://www.mubawab-media.com/ad/8/152/051F/h/terrain-a-vendre-2_80368224.avif
23,0.5926,36.8769,10.3247,600.0,0.5,0.8015,2562.03,0.3298,1,0,2,0,0,670000.0,https://www.mubawab-media.com/ad/7/768/829F/h/photo_0_54985254.avif,https://www.mubawab-media.com/ad/7/768/829F/h/photo_0_54985254.avif
1,0.4514,36.899,10.2358,508.0,0.5,0.4235,43985.0,0.2766,1,0,2,0,0,730000.0,https://www.mubawab-media.com/ad/8/293/337F/h/AV%20TERRAIN%20_81857100.avif,https://www.mubawab-media.com/ad/8/293/337F/h/AV%20TERRAIN%20_81857100.avif
20,0.2684,35.8245,10.6346,382.0,0.5,0.517,150620.48,0.3144,1,0,2,0,0,343800.0,https://www.mubawab-media.com/ad/8/280/475F/h/gallery_media_81721141.avif,https://www.mubawab-media.com/ad/8/280/475F/h/gallery_media_81721141.avif
20,0.3541,36.8,10.1,736.0,0.5,0.3272,110184.0,0.3164,1,0,2,0,0,625600.0,https://www.mubawab-media.com/ad/8/281/782F/h/gallery_media%20%283%29_81739396.avif,https://www.mubawab-media.com/ad/8/281/782F/h/gallery_media%20%283%29_81739396.avif
1,0.4514,36.899,10.2358,280.0,0.5,0.4235,43985.0,0.2746,1,0,2,0,0,350000.0,https://www.mubawab-media.com/ad/8/294/590F/h/terrain%20%C3%A0%20vendre_81870498.avif,https://www.mubawab-media.com/ad/8/294/590F/h/terrain%20%C3%A0%20vendre_81870498.avif
1,0.4514,36.899,10.2358,575.0,0.5,0.4235,43985.0,0.2706,1,0,2,0,0,546250.0,https://www.mubawab-media.com/ad/8/287/907F/h/terrain%20%C3%A0%20vendre_81800252.avif,https://www.mubawab-media.com/ad/8/287/907F/h/terrain%20%C3%A0%20vendre_81800252.avif
23,0.5926,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,890000.0,nan,https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.56_5783f9e2_78929349.avif | https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_a08a4fa5_78929363.avif | https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.10_402ab0a0_78929356.avif | https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.20_007691ed_78929350.avif
16,0.2753,36.4561,10.7376,420.0,0.5,0.4454,154974.0,0.3124,1,0,2,0,0,500000.0,https://www.mubawab-media.com/ad/8/175/980F/h/affiche%20terrain2_80621688.avif,https://www.mubawab-media.com/ad/8/175/980F/h/affiche%20terrain2_80621688.avif
24,0.137,36.844,10.3247,300000.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,850000.0,https://www.mubawab-media.com/ad/8/302/299F/h/240_F_24279776_Ixq3Jchs2Jkp7bV69QnQUdwlYBKWNSHW_81956159.avif,https://www.mubawab-media.com/ad/8/302/299F/h/240_F_24279776_Ixq3Jchs2Jkp7bV69QnQUdwlYBKWNSHW_81956159.avif
16,0.2753,36.4561,10.7376,210.0,0.5,0.4454,154974.0,0.3116,1,0,2,0,0,250000.0,https://www.mubawab-media.com/ad/8/299/931F/h/panneau-terrain-a-vendre-rigide-330x200mm-4160559-009300590-product_zoom_81931919.avif,https://www.mubawab-media.com/ad/8/299/931F/h/panneau-terrain-a-vendre-rigide-330x200mm-4160559-009300590-product_zoom_81931919.avif
1,0.4498,36.8665,10.1647,700.0,0.5,0.5305,43985.0,0.3124,1,0,2,0,0,315000.0,https://www.mubawab-media.com/ad/8/299/942F/h/627189698_122154860360954118_2283420627735359479_n_81931970.avif,https://www.mubawab-media.com/ad/8/299/942F/h/627189698_122154860360954118_2283420627735359479_n_81931970.avif
23,0.5926,36.8769,10.3247,440.0,0.5,0.8015,2562.03,0.3152,2,0,2,0,0,1230000.0,https://www.mubawab-media.com/ad/8/269/463F/h/84fbc46a-628b-48b8-b817-a0f15b7e077a_GF_81603158.avif,https://www.mubawab-media.com/ad/8/269/463F/h/84fbc46a-628b-48b8-b817-a0f15b7e077a_GF_81603158.avif | https://www.mubawab-media.com/ad/8/269/463F/h/8867d950-b1ff-482c-bbe8-d1d91068920c_81603159.avif
20,0.102,35.8245,10.6346,100.0,0.5,0.2902,150620.48,0.3152,1,0,2,0,0,200000.0,https://www.mubawab-media.com/ad/8/054/015F/h/YH57YZF3FBBEDM3QULAPRU7RIM_79398837.avif,https://www.mubawab-media.com/ad/8/054/015F/h/YH57YZF3FBBEDM3QULAPRU7RIM_79398837.avif
16,0.0756,36.4561,10.7376,191.0,0.5,0.4552,154974.0,0.277,1,0,2,0,0,250000.0,https://www.mubawab-media.com/ad/8/304/643F/h/1000030635_81979333.avif,https://www.mubawab-media.com/ad/8/304/643F/h/1000030635_81979333.avif
1,0.4514,36.899,10.2358,840.0,0.5,0.4235,43985.0,0.275,1,0,2,0,0,672000.0,https://www.mubawab-media.com/ad/8/304/573F/h/thumb_1279605_property_xlarge_81978749.avif,https://www.mubawab-media.com/ad/8/304/573F/h/thumb_1279605_property_xlarge_81978749.avif
23,0.5926,36.8769,10.3247,467.0,0.5,0.8015,2562.03,0.3132,1,0,2,0,0,1120800.0,https://www.mubawab-media.com/ad/8/284/045F/h/thumb_1236610_property_xlarge_81760357.avif,https://www.mubawab-media.com/ad/8/284/045F/h/thumb_1236610_property_xlarge_81760357.avif
23,1.0,36.8528,10.3247,539.0,0.5,0.5388,2562.03,0.2778,1,0,2,0,0,2250000.0,https://www.mubawab-media.com/ad/8/219/749F/h/gallery_81066982.avif,https://www.mubawab-media.com/ad/8/219/749F/h/gallery_81066982.avif
16,0.0756,36.844,10.3247,3300.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,14000000.0,nan,https://www.mubawab-media.com/ad/8/303/010F/h/affiche2_81963402.avif
16,0.0756,36.844,10.3247,514.0,0.5,0.5305,2562.03,0.3176,2,0,2,0,0,46260.0,nan,https://www.mubawab-media.com/ad/8/246/599F/h/WhatsApp%20Image%202025-11-15%20at%2009.35.22%20%283%29_81760815.avif | https://www.mubawab-media.com/ad/8/246/599F/h/WhatsApp%20Image%202025-11-15%20at%2009.35.22%20%282%29_81760816.avif
16,0.2753,36.844,10.3247,973.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,950000.0,nan,https://www.mubawab-media.com/ad/8/266/764F/h/1_81574977.avif
16,0.2753,36.844,10.3247,330.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,570000.0,nan,https://www.mubawab-media.com/ad/8/254/038F/h/thumb_1208584_property_large_81426794.avif
23,0.3221,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,419000.0,nan,https://www.mubawab-media.com/promotion/4/518F/pictures/h/2_81322059.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/1_81322058.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/3_81322060.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/4_81322061.avif
1,0.4514,36.899,10.2358,700.0,0.5,0.4235,43985.0,0.2718,1,0,2,0,0,700000.0,https://www.mubawab-media.com/ad/8/053/418F/h/img_1_1733767103520_79392914.avif,https://www.mubawab-media.com/ad/8/053/418F/h/img_1_1733767103520_79392914.avif
1,0.4514,36.844,10.3247,840.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,672000.0,nan,https://www.mubawab-media.com/ad/8/304/573F/h/thumb_1279605_property_xlarge_81978749.avif
16,0.0756,36.844,10.3247,464.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,550000.0,nan,https://www.mubawab-media.com/ad/8/233/780F/h/IMG_20251013_172553_81226906.avif
16,0.0756,36.844,10.3247,500.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,260000.0,nan,https://www.mubawab-media.com/ad/8/304/307F/h/panneau-rouge-indiquant-que-terrain-vendre-est-champ-terre-panneau-est-entoure-fond-blanc_43780-9440_81976679.avif
23,0.5926,36.8769,10.3247,2500.0,0.5,0.8015,2562.03,0.3176,4,0,2,0,0,4000000.0,https://www.mubawab-media.com/ad/7/944/357F/h/48c7e55d-1ea4-4a29-87c9-43760b0d2d0e_GF_77659673.avif,https://www.mubawab-media.com/ad/7/944/357F/h/48c7e55d-1ea4-4a29-87c9-43760b0d2d0e_GF_77659673.avif | https://www.mubawab-media.com/ad/7/944/357F/h/ddca0ca8-f448-44e0-9c19-2c83fa5d7ded_GF_77659674.avif | https://www.mubawab-media.com/ad/7/944/357F/h/bfcd6543-40c1-418f-82ec-38bc4ee441cc_GF_GF_77659675.avif | https://www.mubawab-media.com/ad/7/944/357F/h/078c0958-c92c-47c8-84c5-171be0f5065b_GF_77659676.avif
23,0.5926,36.8769,10.3247,1100.0,0.5,0.8015,2562.03,0.327,4,0,2,0,0,2500000.0,https://www.mubawab-media.com/ad/7/944/267F/h/7a6710cf-827f-4981-bb47-b770b0eacdae_GF_77652446.avif,https://www.mubawab-media.com/ad/7/944/267F/h/7a6710cf-827f-4981-bb47-b770b0eacdae_GF_77652446.avif | https://www.mubawab-media.com/ad/7/944/267F/h/7a6710cf-827f-4981-bb47-b770b0eacdae_GF_GF_77652447.avif | https://www.mubawab-media.com/ad/7/944/267F/h/9617c5a0-b134-48a3-8e3f-5f53256f4109_GF_77652448.avif | https://www.mubawab-media.com/ad/7/944/267F/h/9617c5a0-b134-48a3-8e3f-5f53256f4109_GF_GF_77652449.avif
16,0.2753,36.844,10.3247,687.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,825000.0,nan,https://www.mubawab-media.com/ad/8/250/206F/h/thumb_1203475_property_large_81388001.avif
20,0.102,35.8245,10.6346,270.0,0.5,0.2902,150620.48,0.2734,1,0,2,0,0,96250.0,https://www.mubawab-media.com/ad/8/284/370F/h/Capture%20d%E2%80%99%C3%A9cran%202026-01-09%20023611_81763410.avif,https://www.mubawab-media.com/ad/8/284/370F/h/Capture%20d%E2%80%99%C3%A9cran%202026-01-09%20023611_81763410.avif
20,0.2684,35.8245,10.6346,3621.0,0.5,0.517,150620.48,0.2794,1,0,2,0,0,1086300.0,https://www.mubawab-media.com/ad/8/268/743F/h/%2B216%2055%2005%2005%2001_81595408.avif,https://www.mubawab-media.com/ad/8/268/743F/h/%2B216%2055%2005%2005%2001_81595408.avif
20,0.2684,35.8245,10.6346,420.0,0.5,0.517,150620.48,0.2758,1,0,2,0,0,130000.0,https://www.mubawab-media.com/ad/8/247/982F/h/WhatsApp%20Image%202025-01-11%20%C3%A0%2014.04.07_33427cfe_81364795.avif,https://www.mubawab-media.com/ad/8/247/982F/h/WhatsApp%20Image%202025-01-11%20%C3%A0%2014.04.07_33427cfe_81364795.avif
16,0.0756,36.844,10.3247,135.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,145000.0,nan,https://www.mubawab-media.com/ad/8/304/051F/h/immobilier-terrain-vendre-panneau-bois-herbe-verte-rendering-3d_476612-30490_81973892.avif
1,0.4514,36.844,10.3247,400.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,500000.0,nan,https://www.mubawab-media.com/ad/8/283/858F/h/terrain-avec-paysage-naturel-et-broche-de-localisation_81758278.avif
23,0.3221,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,419000.0,nan,https://www.mubawab-media.com/promotion/4/518F/pictures/h/2_81322059.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/1_81322058.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/3_81322060.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/4_81322061.avif
3,0.4665,36.7533,10.2283,50000.0,0.5,0.1826,114262.5,0.2794,4,0,2,0,0,750000.0,https://www.mubawab-media.com/ad/8/186/314F/h/520295886_4056390647961315_1687146673221558911_n_80726982.avif,https://www.mubawab-media.com/ad/8/186/314F/h/520295886_4056390647961315_1687146673221558911_n_80726982.avif | https://www.mubawab-media.com/ad/8/186/314F/h/518800804_4056390907961289_3471990534232972037_n_80726983.avif | https://www.mubawab-media.com/ad/8/186/314F/h/518248295_4056390601294653_1959670615351752910_n_80726984.avif | https://www.mubawab-media.com/ad/8/186/314F/h/518245485_4056390494627997_7667659155137267061_n_80726985.avif
16,0.0756,36.4561,10.7376,505.0,0.5,0.4552,154974.0,0.3164,4,0,2,0,0,40400.0,https://www.mubawab-media.com/ad/8/122/449F/h/_MG_5802%20copy_80214380.avif,https://www.mubawab-media.com/ad/8/122/449F/h/_MG_5802%20copy_80214380.avif | https://www.mubawab-media.com/ad/8/122/449F/h/IMG_5808%20copy_80214381.avif | https://www.mubawab-media.com/ad/8/122/449F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.12_b1562526_80214382.avif | https://www.mubawab-media.com/ad/8/122/449F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.13_5aa17c00_80214383.avif
16,0.0756,36.4561,10.7376,307.0,0.5,0.4552,154974.0,0.2742,3,0,2,0,0,205680.0,https://www.mubawab-media.com/ad/8/275/683F/h/95e1d2c8-5e70-4015-ad89-19735eec2414_81668088.avif,https://www.mubawab-media.com/ad/8/275/683F/h/95e1d2c8-5e70-4015-ad89-19735eec2414_81668088.avif | https://www.mubawab-media.com/ad/8/275/683F/h/fbf253f6-b524-473a-b2bd-8b5db887bbed_81668089.avif | https://www.mubawab-media.com/ad/8/275/683F/h/e49fa6ef-c998-49b3-be48-c0ca77e3356b_81668090.avif
16,0.0756,36.4561,10.7376,1383.0,0.5,0.4552,154974.0,0.2726,4,0,2,0,0,898950.0,https://www.mubawab-media.com/ad/8/274/326F/h/172b97cb-e11a-4bc8-891b-b49570ba0e37_81654425.avif,https://www.mubawab-media.com/ad/8/274/326F/h/172b97cb-e11a-4bc8-891b-b49570ba0e37_81654425.avif | https://www.mubawab-media.com/ad/8/274/326F/h/7de8076e-1532-407c-a95b-48675dc78103_81654424.avif | https://www.mubawab-media.com/ad/8/274/326F/h/d5ff033c-ca4d-440d-a108-0a2056ba6556_81654423.avif | https://www.mubawab-media.com/ad/8/274/326F/h/cb211994-5cbc-47cc-b602-efcde7883cfc_81654426.avif
16,0.2753,36.4561,10.7376,594.0,0.5,0.4454,154974.0,0.2722,3,0,2,0,0,150000.0,https://www.mubawab-media.com/ad/7/899/603F/h/437153327_3728532797392379_4615480056524427382_n_73454786.avif,https://www.mubawab-media.com/ad/7/899/603F/h/437153327_3728532797392379_4615480056524427382_n_73454786.avif | https://www.mubawab-media.com/ad/7/899/603F/h/437187692_1119074359141023_1250753417775348397_n_73454787.avif | https://www.mubawab-media.com/ad/7/899/603F/h/437754678_1061708104928102_5470300789441680827_n_73454788.avif
16,0.0756,36.4561,10.7376,170.0,0.5,0.4552,154974.0,0.2734,4,0,2,0,0,153000.0,https://www.mubawab-media.com/ad/8/037/813F/h/a2b24b40-8a01-4725-9108-8d40ec158b65_79237180.avif,https://www.mubawab-media.com/ad/8/037/813F/h/a2b24b40-8a01-4725-9108-8d40ec158b65_79237180.avif | https://www.mubawab-media.com/ad/8/037/813F/h/383b2388-954d-47bd-8d38-1f2287471b1e_79237181.avif | https://www.mubawab-media.com/ad/8/037/813F/h/aeafccc5-bf99-46af-be4e-9cd81940b70b_79237182.avif | https://www.mubawab-media.com/ad/8/037/813F/h/f106732f-7eb2-4c97-a1a9-aadc47111f2a_79268616.avif
16,0.0756,36.844,10.3247,605.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,180000.0,nan,https://www.mubawab-media.com/ad/8/304/233F/h/panneau-vierge-fins-commerciales_1012221-10018_81975856.avif
16,0.0756,36.844,10.3247,178.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,55000.0,nan,https://www.mubawab-media.com/ad/8/304/110F/h/IMG_6771_81974445.avif
1,0.4514,36.844,10.3247,1449.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,1521450.0,nan,https://www.mubawab-media.com/ad/8/304/111F/h/IMG_5719_81974444.avif
16,0.1533,36.4561,10.7376,1000.0,0.5,0.2383,154974.0,0.3184,4,0,2,0,0,250000.0,https://www.mubawab-media.com/ad/8/097/598F/h/thumb_1031022_property_xlarge_79882859.avif,https://www.mubawab-media.com/ad/8/097/598F/h/thumb_1031022_property_xlarge_79882859.avif | https://www.mubawab-media.com/ad/8/097/598F/h/thumb_1031023_property_xlarge_79882860.avif | https://www.mubawab-media.com/ad/8/097/598F/h/thumb_1031024_property_xlarge_79882861.avif | https://www.mubawab-media.com/ad/8/097/598F/h/thumb_1031025_property_xlarge_79882862.avif
16,0.2753,36.844,10.3247,459.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,750000.0,nan,https://www.mubawab-media.com/ad/7/992/446F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_79375003.avif
16,0.0756,36.844,10.3247,350.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,360000.0,nan,https://www.mubawab-media.com/ad/8/257/622F/h/thumb_1213942_property_large_81463074.avif
16,0.2753,36.844,10.3247,285.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,570000.0,nan,https://www.mubawab-media.com/ad/8/257/666F/h/thumb_1213996_property_large_81463572.avif
16,0.0756,36.844,10.3247,875.0,0.5,0.5305,2562.03,0.3176,2,0,2,0,0,380000.0,nan,https://www.mubawab-media.com/ad/8/270/187F/h/thumb_1224677_property_large_81610605.avif | https://www.mubawab-media.com/ad/8/270/187F/h/thumb_1224679_property_large_81610606.avif
20,0.1044,36.8,10.1,15104.0,0.5,0.1536,110184.0,0.3188,4,0,2,0,0,528630.0,https://www.mubawab-media.com/ad/8/295/254F/h/thumb_1269319_property_large_81880298.avif,https://www.mubawab-media.com/ad/8/295/254F/h/thumb_1269319_property_large_81880298.avif | https://www.mubawab-media.com/ad/8/295/254F/h/thumb_1269320_property_large_81880299.avif | https://www.mubawab-media.com/ad/8/295/254F/h/thumb_1269321_property_large_81880300.avif | https://www.mubawab-media.com/ad/8/295/254F/h/thumb_1269322_property_large_81880301.avif
16,0.0756,36.4561,10.7376,72.0,0.5,0.4552,154974.0,0.2726,4,0,2,0,0,50400.0,https://www.mubawab-media.com/ad/8/286/783F/h/668529e5-d59e-4df4-ab23-2cba84032e57_81788616.avif,https://www.mubawab-media.com/ad/8/286/783F/h/668529e5-d59e-4df4-ab23-2cba84032e57_81788616.avif | https://www.mubawab-media.com/ad/8/286/783F/h/72056488-10c3-403f-83cc-b364dae64bd5_81788617.avif | https://www.mubawab-media.com/ad/8/286/783F/h/ea06ec6c-056d-4d85-9322-d4a3cada977d_81788618.avif | https://www.mubawab-media.com/ad/8/286/783F/h/ab2ce015-5921-4236-8231-b702f6a890bd_81788619.avif
16,0.0756,36.4561,10.7376,500.0,0.5,0.4552,154974.0,0.3041,4,0,2,0,0,50000.0,https://www.mubawab-media.com/ad/7/967/362F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%282%29_81703688.avif,https://www.mubawab-media.com/ad/7/967/362F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%282%29_81703688.avif | https://www.mubawab-media.com/ad/7/967/362F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%283%29_81703689.avif | https://www.mubawab-media.com/ad/7/967/362F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01%20%284%29_81703690.avif | https://www.mubawab-media.com/ad/7/967/362F/h/WhatsApp%20Image%202025-10-23%20at%2010.46.01_81703691.avif
20,0.2684,36.844,10.3247,284.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,255600.0,nan,https://www.mubawab-media.com/ad/8/280/515F/h/gallery_media%20%281%29_81721438.avif
23,0.5926,36.844,10.3247,1000.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,3350000.0,nan,https://www.mubawab-media.com/ad/8/197/958F/h/IMG_20250915_003812_81033381.avif
16,0.0756,36.844,10.3247,297.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,237000.0,nan,https://www.mubawab-media.com/ad/8/149/186F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_80339419.avif
16,0.2753,36.844,10.3247,309.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,370000.0,nan,https://www.mubawab-media.com/ad/8/255/241F/h/thumb_1210670_property_large_81438927.avif
16,0.2753,36.4561,10.7376,459.0,0.5,0.4454,154974.0,0.3156,1,0,2,0,0,696000.0,https://www.mubawab-media.com/ad/8/128/115F/h/1_80128184.avif,https://www.mubawab-media.com/ad/8/128/115F/h/1_80128184.avif
16,0.2753,36.4561,10.7376,576.0,0.5,0.4454,154974.0,0.316,1,0,2,0,0,605000.0,https://www.mubawab-media.com/ad/7/961/278F/h/1_78476672.avif,https://www.mubawab-media.com/ad/7/961/278F/h/1_78476672.avif
16,0.2753,36.4561,10.7376,384.0,0.5,0.4454,154974.0,0.3192,1,0,2,0,0,461000.0,https://www.mubawab-media.com/ad/7/985/860F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_81798717.avif,https://www.mubawab-media.com/ad/7/985/860F/h/Brown%20Simple%20Home%20For%20Sale%20Facebook%20Post_81798717.avif
16,0.2753,36.4561,10.7376,160.0,0.5,0.4454,154974.0,0.3212,4,0,2,0,0,85000.0,https://www.mubawab-media.com/ad/8/268/119F/h/thumb_1222131_property_large_81588949.avif,https://www.mubawab-media.com/ad/8/268/119F/h/thumb_1222131_property_large_81588949.avif | https://www.mubawab-media.com/ad/8/268/119F/h/thumb_1222132_property_large_81588950.avif | https://www.mubawab-media.com/ad/8/268/119F/h/thumb_1222133_property_large_81588951.avif | https://www.mubawab-media.com/ad/8/268/119F/h/thumb_1222134_property_large_81588952.avif
1,0.4514,36.844,10.3247,685.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,735500.0,nan,https://www.mubawab-media.com/ad/8/256/281F/h/thumb_1212767_property_large_81450145.avif
1,0.4514,36.899,10.2358,265.0,0.5,0.4235,43985.0,0.3184,4,0,2,0,0,310000.0,https://www.mubawab-media.com/ad/8/231/445F/h/thumb_1181448_property_large_81194913.avif,https://www.mubawab-media.com/ad/8/231/445F/h/thumb_1181448_property_large_81194913.avif | https://www.mubawab-media.com/ad/8/231/445F/h/thumb_1181449_property_large_81194914.avif | https://www.mubawab-media.com/ad/8/231/445F/h/thumb_1181450_property_large_81194915.avif | https://www.mubawab-media.com/ad/8/231/445F/h/thumb_1181451_property_large_81194916.avif
1,0.4514,36.844,10.3247,237.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,330000.0,nan,https://www.mubawab-media.com/ad/8/283/869F/h/delimitation-de-terrain-arbore_81758432.avif
1,0.4498,36.8665,10.1647,400.0,0.5,0.5305,43985.0,0.2907,4,0,2,0,0,750000.0,https://www.mubawab-media.com/ad/8/287/146F/h/riadh%20andalous%20%2839%29_81861872.avif,https://www.mubawab-media.com/ad/8/287/146F/h/riadh%20andalous%20%2839%29_81861872.avif | https://www.mubawab-media.com/ad/8/287/146F/h/Capture%20JARDINS%20D%27EL%20MENZAH_81861873.avif | https://www.mubawab-media.com/ad/8/287/146F/h/riadh%20andalous%20%2838%29_81861874.avif | https://www.mubawab-media.com/ad/8/287/146F/h/riadh%20andalous%20%2840%29_81861875.avif
16,0.0756,36.844,10.3247,366.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,366000.0,nan,https://www.mubawab-media.com/ad/8/268/004F/h/images_81587742.avif
1,0.4514,36.844,10.3247,447.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,424650.0,nan,https://www.mubawab-media.com/ad/8/290/803F/h/image-1-sm-2_81947691.avif
23,0.3221,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,419000.0,nan,https://www.mubawab-media.com/promotion/4/518F/pictures/h/2_81322059.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/1_81322058.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/3_81322060.avif | https://www.mubawab-media.com/promotion/4/518F/pictures/h/4_81322061.avif
